year,area,concept,escs,metric,value
2000,PRT,math_score,quart_3,mean,475.16138816086
2000,PRT,math_score,quart_3,mean_se,41.4475077644047
2000,PRT,math_score,quart_4,mean,516.88975534196
2000,PRT,math_score,quart_4,mean_se,20.156250611565
2000,PRT,reading_score,quart_1,mean,442.776770445615
2000,PRT,reading_score,quart_1,mean_se,4.38235047871382
2000,PRT,reading_score,quart_2,mean,475.565215856434
2000,PRT,reading_score,quart_2,mean_se,5.51174674759415
2000,PRT,reading_score,quart_3,mean,495.671846588846
2000,PRT,reading_score,quart_3,mean_se,5.65619329738269
2000,PRT,reading_score,quart_4,mean,539.340514774694
2000,PRT,reading_score,quart_4,mean_se,5.34667603805038
2000,SWE,math_score,quart_1,mean,466.723273362582
2000,SWE,math_score,quart_1,mean_se,34.1401076488851
2000,SWE,math_score,quart_2,mean,481.113817342158
2000,SWE,math_score,quart_2,mean_se,20.8128229949601
2000,SWE,math_score,quart_3,mean,499.238336436563
2000,SWE,math_score,quart_3,mean_se,13.8977315792812
2000,SWE,math_score,quart_4,mean,541.550310395365
2000,SWE,math_score,quart_4,mean_se,9.24439139812578
2000,SWE,reading_score,quart_1,mean,468.472851717165
2000,SWE,reading_score,quart_1,mean_se,5.32901716213676
2000,SWE,reading_score,quart_2,mean,492.007130246727
2000,SWE,reading_score,quart_2,mean_se,3.05279721532129
2000,SWE,reading_score,quart_3,mean,507.009171060097
2000,SWE,reading_score,quart_3,mean_se,2.70744010372259
2000,SWE,reading_score,quart_4,mean,546.3678445743
2000,SWE,reading_score,quart_4,mean_se,2.56751313787476
2000,EU28,math_score,quart_1,mean,442.157090015576
2000,EU28,math_score,quart_1,mean_se,2.19752362510893
2000,EU28,math_score,quart_2,mean,482.61685534677
2000,EU28,math_score,quart_2,mean_se,3.04129287010715
2000,EU28,math_score,quart_3,mean,510.529955283245
2000,EU28,math_score,quart_3,mean_se,2.37632641896283
2000,EU28,math_score,quart_4,mean,543.939176370865
2000,EU28,math_score,quart_4,mean_se,2.24592235602214
2000,EU28,reading_score,quart_1,mean,447.497258320458
2000,EU28,reading_score,quart_1,mean_se,1.40391597662562
2000,EU28,reading_score,quart_2,mean,483.920970589517
2000,EU28,reading_score,quart_2,mean_se,1.45814888559448
2000,EU28,reading_score,quart_3,mean,510.140332345444
2000,EU28,reading_score,quart_3,mean_se,1.20118647878957
2000,EU28,reading_score,quart_4,mean,547.815535373658
2000,EU28,reading_score,quart_4,mean_se,1.19078350055808
2003,AUT,math_score,quart_1,mean,455.171503154717
2003,AUT,math_score,quart_1,mean_se,20.7649607746341
2003,AUT,math_score,quart_2,mean,487.12722201904
2003,AUT,math_score,quart_2,mean_se,9.52112211923903
2003,AUT,math_score,quart_3,mean,520.430605303959
2003,AUT,math_score,quart_3,mean_se,7.52891692978397
2003,AUT,math_score,quart_4,mean,558.229229361264
2003,AUT,math_score,quart_4,mean_se,18.2014195401403
2003,AUT,reading_score,quart_1,mean,428.948679856041
2003,AUT,reading_score,quart_1,mean_se,4.75286554857717
