year,area,concept,lonely,metric,value
2012,NLD,math_score,strongly_disagree,mean_se,13.3316064870958
2012,NLD,reading_score,agree,mean,457.516090827841
2012,NLD,reading_score,agree,mean_se,11.5170718601181
2012,NLD,reading_score,disagree,mean,519.600108622161
2012,NLD,reading_score,disagree,mean_se,4.0159599267996
2012,NLD,reading_score,strongly_agree,mean,442.778047976379
2012,NLD,reading_score,strongly_agree,mean_se,26.6503436838887
2012,NLD,reading_score,strongly_disagree,mean,521.396721338979
2012,NLD,reading_score,strongly_disagree,mean_se,3.64017265193529
2012,POL,math_score,agree,mean,502.119773634105
2012,POL,math_score,agree,mean_se,84.678503141605
2012,POL,math_score,disagree,mean,518.775346419434
2012,POL,math_score,disagree,mean_se,17.126906234018
2012,POL,math_score,strongly_agree,mean,497.408465608594
2012,POL,math_score,strongly_agree,mean_se,223.229048242157
2012,POL,math_score,strongly_disagree,mean,522.803533526411
2012,POL,math_score,strongly_disagree,mean_se,17.3094316641859
2012,POL,reading_score,agree,mean,502.253646399471
2012,POL,reading_score,agree,mean_se,9.03580215476863
2012,POL,reading_score,disagree,mean,518.916352511716
2012,POL,reading_score,disagree,mean_se,4.01374380450828
2012,POL,reading_score,strongly_agree,mean,482.593600735965
2012,POL,reading_score,strongly_agree,mean_se,15.9733883361793
2012,POL,reading_score,strongly_disagree,mean,524.296969659166
2012,POL,reading_score,strongly_disagree,mean_se,3.5122868341048
2012,PRT,math_score,agree,mean,447.806172268435
2012,PRT,math_score,agree,mean_se,52.2616940169122
2012,PRT,math_score,disagree,mean,486.574232525149
2012,PRT,math_score,disagree,mean_se,23.9883041014618
2012,PRT,math_score,strongly_agree,mean,423.839935004134
2012,PRT,math_score,strongly_agree,mean_se,241.785894864776
2012,PRT,math_score,strongly_disagree,mean,498.503172030475
2012,PRT,math_score,strongly_disagree,mean_se,12.785161521758
2012,PRT,reading_score,agree,mean,436.422995512758
2012,PRT,reading_score,agree,mean_se,9.28050679748636
2012,PRT,reading_score,disagree,mean,485.87371745859
2012,PRT,reading_score,disagree,mean_se,4.90828339996271
2012,PRT,reading_score,strongly_agree,mean,415.916120842824
2012,PRT,reading_score,strongly_agree,mean_se,13.910734720693
2012,PRT,reading_score,strongly_disagree,mean,502.951897551996
2012,PRT,reading_score,strongly_disagree,mean_se,3.4130404871943
2012,ROU,math_score,agree,mean,429.614772601382
2012,ROU,math_score,agree,mean_se,25.8885332971234
2012,ROU,math_score,disagree,mean,443.868479338952
2012,ROU,math_score,disagree,mean_se,13.6195372534595
2012,ROU,math_score,strongly_agree,mean,427.262209410876
2012,ROU,math_score,strongly_agree,mean_se,28.9536135918324
2012,ROU,math_score,strongly_disagree,mean,467.738875152068
2012,ROU,math_score,strongly_disagree,mean_se,22.8529963847477
2012,ROU,reading_score,agree,mean,415.693488052616
2012,ROU,reading_score,agree,mean_se,6.06449805428089
2012,ROU,reading_score,disagree,mean,437.591884562998
2012,ROU,reading_score,disagree,mean_se,4.1844097202207
2012,ROU,reading_score,strongly_agree,mean,414.891676219771
2012,ROU,reading_score,strongly_agree,mean_se,7.6706954305578
2012,ROU,reading_score,strongly_disagree,mean,463.09709653255
2012,ROU,reading_score,strongly_disagree,mean_se,4.74301051476012
2012,SVK,math_score,agree,mean,451.455331787639
2012,SVK,math_score,agree,mean_se,59.9788115227727
2012,SVK,math_score,disagree,mean,487.666874332443
2012,SVK,math_score,disagree,mean_se,11.0182157725548
2012,SVK,math_score,strongly_agree,mean,410.043158697424
2012,SVK,math_score,strongly_agree,mean_se,199.915080557367
2012,SVK,math_score,strongly_disagree,mean,499.345003530982
2012,SVK,math_score,strongly_disagree,mean_se,15.4446798881087
2012,SVK,reading_score,agree,mean,427.026780107202
2012,SVK,reading_score,agree,mean_se,8.74744141837199
2012,SVK,reading_score,disagree,mean,472.024663237795
2012,SVK,reading_score,disagree,mean_se,3.6784626850296
2012,SVK,reading_score,strongly_agree,mean,374.668147433279
2012,SVK,reading_score,strongly_agree,mean_se,15.7728118644785
2012,SVK,reading_score,strongly_disagree,mean,488.123759933969
2012,SVK,reading_score,strongly_disagree,mean_se,4.19077525642506
2012,SVN,math_score,agree,mean,479.244885256117
2012,SVN,math_score,agree,mean_se,44.8927480653901
2012,SVN,math_score,disagree,mean,508.185136495945
2012,SVN,math_score,disagree,mean_se,11.9323063564296
2012,SVN,math_score,strongly_agree,mean,436.374208456742
2012,SVN,math_score,strongly_agree,mean_se,58.1843692069218
2012,SVN,math_score,strongly_disagree,mean,508.948831732919
2012,SVN,math_score,strongly_disagree,mean_se,4.86358633015615
2012,SVN,reading_score,agree,mean,441.159065417537
2012,SVN,reading_score,agree,mean_se,7.75352616597091
2012,SVN,reading_score,disagree,mean,486.670624852848
2012,SVN,reading_score,disagree,mean_se,2.86881317908284
2012,SVN,reading_score,strongly_agree,mean,385.980743435409
2012,SVN,reading_score,strongly_agree,mean_se,10.1592985882953
2012,SVN,reading_score,strongly_disagree,mean,492.521163052844
2012,SVN,reading_score,strongly_disagree,mean_se,2.19720787473025
2012,SWE,math_score,agree,mean,466.269922726729
2012,SWE,math_score,agree,mean_se,35.7165016126246
2012,SWE,math_score,disagree,mean,486.55810260041
2012,SWE,math_score,disagree,mean_se,9.91416070284202
2012,SWE,math_score,strongly_agree,mean,425.664010883673
2012,SWE,math_score,strongly_agree,mean_se,129.499384145284
2012,SWE,math_score,strongly_disagree,mean,486.841852059803
2012,SWE,math_score,strongly_disagree,mean_se,9.21984552804743
2012,SWE,reading_score,agree,mean,471.10363569037
2012,SWE,reading_score,agree,mean_se,8.18621988609232
2012,SWE,reading_score,disagree,mean,497.619497072479
2012,SWE,reading_score,disagree,mean_se,4.19551523771893
2012,SWE,reading_score,strongly_agree,mean,417.479489209567
2012,SWE,reading_score,strongly_agree,mean_se,15.8146773995605
2012,SWE,reading_score,strongly_disagree,mean,492.900930346871
2012,SWE,reading_score,strongly_disagree,mean_se,3.85584093070611
2012,EU28,math_score,agree,mean,467.322970051372
2012,EU28,math_score,agree,mean_se,5.84389370551554
2012,EU28,math_score,disagree,mean,499.735620531959
2012,EU28,math_score,disagree,mean_se,1.61364491594443
2012,EU28,math_score,strongly_agree,mean,446.578116405918
2012,EU28,math_score,strongly_agree,mean_se,10.1330095926071
2012,EU28,math_score,strongly_disagree,mean,504.327075495521
2012,EU28,math_score,strongly_disagree,mean_se,0.96098649159535
2012,EU28,reading_score,agree,mean,465.000708133782
2012,EU28,reading_score,agree,mean_se,2.94427563913258
2012,EU28,reading_score,disagree,mean,503.107001201002
2012,EU28,reading_score,disagree,mean_se,1.29422818046536
2012,EU28,reading_score,strongly_agree,mean,435.424927941895
2012,EU28,reading_score,strongly_agree,mean_se,4.1779353838873
2012,EU28,reading_score,strongly_disagree,mean,508.286029129721
2012,EU28,reading_score,strongly_disagree,mean_se,0.995762944843669
2015,AUT,math_score,agree,mean,486.801446806252
2015,AUT,math_score,agree,mean_se,48.1144942976654
2015,AUT,math_score,disagree,mean,495.71382356565
2015,AUT,math_score,disagree,mean_se,17.7069184269495
2015,AUT,math_score,strongly_agree,mean,471.822760392651
2015,AUT,math_score,strongly_agree,mean_se,16.1194522862943
2015,AUT,math_score,strongly_disagree,mean,505.739241561039
2015,AUT,math_score,strongly_disagree,mean_se,8.11913202095819
2015,AUT,reading_score,agree,mean,481.063536913007
2015,AUT,reading_score,agree,mean_se,8.59935937880044
2015,AUT,reading_score,disagree,mean,485.551588957451
2015,AUT,reading_score,disagree,mean_se,4.14145091873466
2015,AUT,reading_score,strongly_agree,mean,455.340373977734
2015,AUT,reading_score,strongly_agree,mean_se,5.62741211092017
2015,AUT,reading_score,strongly_disagree,mean,492.872172195639
2015,AUT,reading_score,strongly_disagree,mean_se,3.05155768663364
2015,BEL,math_score,agree,mean,496.131204335291
2015,BEL,math_score,agree,mean_se,30.3509200878227
2015,BEL,math_score,disagree,mean,521.448751286118
2015,BEL,math_score,disagree,mean_se,6.10509304160013
2015,BEL,math_score,strongly_agree,mean,473.858952434958
2015,BEL,math_score,strongly_agree,mean_se,32.3007270764985
2015,BEL,math_score,strongly_disagree,mean,511.501264185182
2015,BEL,math_score,strongly_disagree,mean_se,6.92563090205674
2015,BEL,reading_score,agree,mean,495.768604512072
2015,BEL,reading_score,agree,mean_se,6.02916628293931
2015,BEL,reading_score,disagree,mean,514.680986547061
2015,BEL,reading_score,disagree,mean_se,2.64766422201679
2015,BEL,reading_score,strongly_agree,mean,460.291682756039
2015,BEL,reading_score,strongly_agree,mean_se,6.2424925866161
2015,BEL,reading_score,strongly_disagree,mean,504.377902217768
2015,BEL,reading_score,strongly_disagree,mean_se,2.78704589598866
2015,BGR,math_score,agree,mean,446.551396678041
2015,BGR,math_score,agree,mean_se,33.1640169458946
2015,BGR,math_score,disagree,mean,445.407819415659
2015,BGR,math_score,disagree,mean_se,18.7060346560193
2015,BGR,math_score,strongly_agree,mean,421.497166809995
2015,BGR,math_score,strongly_agree,mean_se,22.6837262185865
2015,BGR,math_score,strongly_disagree,mean,461.934564096679
2015,BGR,math_score,strongly_disagree,mean_se,13.8365674479496
2015,BGR,reading_score,agree,mean,424.450440745149
2015,BGR,reading_score,agree,mean_se,7.79157272619485
2015,BGR,reading_score,disagree,mean,446.740592779994
2015,BGR,reading_score,disagree,mean_se,5.35499618378371
2015,BGR,reading_score,strongly_agree,mean,404.208684705482
2015,BGR,reading_score,strongly_agree,mean_se,6.12874833125181
2015,BGR,reading_score,strongly_disagree,mean,458.080542798739
2015,BGR,reading_score,strongly_disagree,mean_se,4.52545456635487
2015,CZE,math_score,agree,mean,494.419934013821
2015,CZE,math_score,agree,mean_se,15.1183764078351
2015,CZE,math_score,disagree,mean,495.776785001215
2015,CZE,math_score,disagree,mean_se,5.22600395462333
2015,CZE,math_score,strongly_agree,mean,469.583080713875
2015,CZE,math_score,strongly_agree,mean_se,28.190487519585
2015,CZE,math_score,strongly_disagree,mean,504.064514120128
2015,CZE,math_score,strongly_disagree,mean_se,5.88496604398534
2015,CZE,reading_score,agree,mean,485.359351201215
2015,CZE,reading_score,agree,mean_se,5.13018123178688
2015,CZE,reading_score,disagree,mean,492.808982932978
2015,CZE,reading_score,disagree,mean_se,2.61654554677888
2015,CZE,reading_score,strongly_agree,mean,461.461231975942
2015,CZE,reading_score,strongly_agree,mean_se,6.57770740544481
2015,CZE,reading_score,strongly_disagree,mean,502.920208291416
2015,CZE,reading_score,strongly_disagree,mean_se,3.06249613193207
2015,DEU,math_score,agree,mean,502.518864564201
2015,DEU,math_score,agree,mean_se,38.4187567778171
2015,DEU,math_score,disagree,mean,519.443462001141
2015,DEU,math_score,disagree,mean_se,14.4885539608693
2015,DEU,math_score,strongly_agree,mean,490.981600079565
2015,DEU,math_score,strongly_agree,mean_se,30.2090515903233
2015,DEU,math_score,strongly_disagree,mean,517.505980988951
2015,DEU,math_score,strongly_disagree,mean_se,6.39745998748529
2015,DEU,reading_score,agree,mean,498.636777259267
2015,DEU,reading_score,agree,mean_se,8.17399657765657
2015,DEU,reading_score,disagree,mean,523.187985929378
2015,DEU,reading_score,disagree,mean_se,4.39929152243125
2015,DEU,reading_score,strongly_agree,mean,480.469007285193
2015,DEU,reading_score,strongly_agree,mean_se,6.92685651970959
2015,DEU,reading_score,strongly_disagree,mean,526.773741913621
2015,DEU,reading_score,strongly_disagree,mean_se,3.09386630953823
2015,DNK,math_score,agree,mean,497.096731337821
2015,DNK,math_score,agree,mean_se,22.0576969178165
2015,DNK,math_score,disagree,mean,521.487725771642
2015,DNK,math_score,disagree,mean_se,8.53201170746461
2015,DNK,math_score,strongly_agree,mean,494.649199914158
2015,DNK,math_score,strongly_agree,mean_se,31.3465708242874
2015,DNK,math_score,strongly_disagree,mean,515.075967650139
2015,DNK,math_score,strongly_disagree,mean_se,5.4427825017191
2015,DNK,reading_score,agree,mean,501.466631871166
2015,DNK,reading_score,agree,mean_se,5.69184998983058
2015,DNK,reading_score,disagree,mean,513.74467303566
2015,DNK,reading_score,disagree,mean_se,3.40365844780459
2015,DNK,reading_score,strongly_agree,mean,482.368099065437
2015,DNK,reading_score,strongly_agree,mean_se,6.81981977846381
2015,DNK,reading_score,strongly_disagree,mean,502.994233087022
2015,DNK,reading_score,strongly_disagree,mean_se,2.68347598035113
2015,ESP,math_score,agree,mean,474.061644079209
2015,ESP,math_score,agree,mean_se,36.531986453843
2015,ESP,math_score,disagree,mean,492.224103687676
2015,ESP,math_score,disagree,mean_se,11.110289373781
2015,ESP,math_score,strongly_agree,mean,463.970721264338
2015,ESP,math_score,strongly_agree,mean_se,25.808087682414
2015,ESP,math_score,strongly_disagree,mean,488.054257482612
2015,ESP,math_score,strongly_disagree,mean_se,4.19409097734996
2015,ESP,reading_score,agree,mean,480.952809594516
2015,ESP,reading_score,agree,mean_se,6.87698288425669
2015,ESP,reading_score,disagree,mean,502.747973445008
2015,ESP,reading_score,disagree,mean_se,3.88648718639077
2015,ESP,reading_score,strongly_agree,mean,473.209506570981
2015,ESP,reading_score,strongly_agree,mean_se,6.11176626757239
2015,ESP,reading_score,strongly_disagree,mean,497.863854035872
2015,ESP,reading_score,strongly_disagree,mean_se,2.5778714982456
2015,EST,math_score,agree,mean,518.180283976222
2015,EST,math_score,agree,mean_se,16.226933873464
2015,EST,math_score,disagree,mean,523.567259756119
2015,EST,math_score,disagree,mean_se,5.55611573164976
2015,EST,math_score,strongly_agree,mean,494.939034623829
2015,EST,math_score,strongly_agree,mean_se,25.9800780734877
2015,EST,math_score,strongly_disagree,mean,522.932196781946
2015,EST,math_score,strongly_disagree,mean_se,5.39914062178601
2015,EST,reading_score,agree,mean,516.22343337928
2015,EST,reading_score,agree,mean_se,5.41177487081086
2015,EST,reading_score,disagree,mean,522.236270017072
2015,EST,reading_score,disagree,mean_se,2.72735834482287
2015,EST,reading_score,strongly_agree,mean,502.382768840574
2015,EST,reading_score,strongly_agree,mean_se,5.87090276628479
2015,EST,reading_score,strongly_disagree,mean,521.651603157456
2015,EST,reading_score,strongly_disagree,mean_se,2.85429416369262
2015,FIN,math_score,agree,mean,522.199558010829
2015,FIN,math_score,agree,mean_se,16.0804138069978
2015,FIN,math_score,disagree,mean,518.108849347424
2015,FIN,math_score,disagree,mean_se,5.40947612411862
2015,FIN,math_score,strongly_agree,mean,483.500154243361
2015,FIN,math_score,strongly_agree,mean_se,43.8078127406873
2015,FIN,math_score,strongly_disagree,mean,510.778986473038
2015,FIN,math_score,strongly_disagree,mean_se,5.19141985662738
2015,FIN,reading_score,agree,mean,538.115056275214
2015,FIN,reading_score,agree,mean_se,6.1680263720189
2015,FIN,reading_score,disagree,mean,535.606766957257
2015,FIN,reading_score,disagree,mean_se,2.75742880670419
2015,FIN,reading_score,strongly_agree,mean,481.780442833729
2015,FIN,reading_score,strongly_agree,mean_se,8.79767010309919
2015,FIN,reading_score,strongly_disagree,mean,526.572116698348
2015,FIN,reading_score,strongly_disagree,mean_se,2.95128524168818
2015,FRA,math_score,agree,mean,483.447987767504
2015,FRA,math_score,agree,mean_se,37.1581750945511
2015,FRA,math_score,disagree,mean,505.927694104327
2015,FRA,math_score,disagree,mean_se,8.92009341376715
2015,FRA,math_score,strongly_agree,mean,452.323132592019
2015,FRA,math_score,strongly_agree,mean_se,58.8562060144285
2015,FRA,math_score,strongly_disagree,mean,496.365518179366
2015,FRA,math_score,strongly_disagree,mean_se,4.1961662672778
2015,FRA,reading_score,agree,mean,488.925971229185
2015,FRA,reading_score,agree,mean_se,7.91934774993814
2015,FRA,reading_score,disagree,mean,516.675210273627
2015,FRA,reading_score,disagree,mean_se,4.07806022041665
2015,FRA,reading_score,strongly_agree,mean,459.910027605053
2015,FRA,reading_score,strongly_agree,mean_se,10.5380822080241
2015,FRA,reading_score,strongly_disagree,mean,503.617766976288
2015,FRA,reading_score,strongly_disagree,mean_se,2.37211900496272
2015,GBR,math_score,agree,mean,494.993153020282
2015,GBR,math_score,agree,mean_se,20.056371842019
2015,GBR,math_score,disagree,mean,496.481289939515
2015,GBR,math_score,disagree,mean_se,7.91177001088933
2015,GBR,math_score,strongly_agree,mean,458.094427954875
2015,GBR,math_score,strongly_agree,mean_se,46.5087201629408
2015,GBR,math_score,strongly_disagree,mean,495.091119160307
2015,GBR,math_score,strongly_disagree,mean_se,6.48217936016592
2015,GBR,reading_score,agree,mean,511.385668154214
2015,GBR,reading_score,agree,mean_se,5.53910931968346
2015,GBR,reading_score,disagree,mean,502.492268300919
2015,GBR,reading_score,disagree,mean_se,3.05681529217751
2015,GBR,reading_score,strongly_agree,mean,477.101901188582
2015,GBR,reading_score,strongly_agree,mean_se,8.17712539337327
2015,GBR,reading_score,strongly_disagree,mean,497.947960886194
2015,GBR,reading_score,strongly_disagree,mean_se,3.44214831490314
2015,GRC,math_score,agree,mean,445.401908241189
2015,GRC,math_score,agree,mean_se,32.1892649649747
2015,GRC,math_score,disagree,mean,458.662107008282
2015,GRC,math_score,disagree,mean_se,18.1342997867705
2015,GRC,math_score,strongly_agree,mean,430.875102928669
2015,GRC,math_score,strongly_agree,mean_se,45.6774172912481
2015,GRC,math_score,strongly_disagree,mean,457.388710964803
2015,GRC,math_score,strongly_disagree,mean_se,12.0298910074793
2015,GRC,reading_score,agree,mean,458.15754476473
2015,GRC,reading_score,agree,mean_se,8.12026572593964
2015,GRC,reading_score,disagree,mean,472.054529931763
2015,GRC,reading_score,disagree,mean_se,5.19876868627268
2015,GRC,reading_score,strongly_agree,mean,437.848823629024
2015,GRC,reading_score,strongly_agree,mean_se,8.2715848288572
2015,GRC,reading_score,strongly_disagree,mean,471.301421448022
2015,GRC,reading_score,strongly_disagree,mean_se,4.25254918689439
2015,HRV,math_score,agree,mean,466.513996486694
2015,HRV,math_score,agree,mean_se,24.7349139771305
2015,HRV,math_score,disagree,mean,466.209206978217
2015,HRV,math_score,disagree,mean_se,7.50835448836263
2015,HRV,math_score,strongly_agree,mean,434.688349347442
2015,HRV,math_score,strongly_agree,mean_se,44.5493277652168
2015,HRV,math_score,strongly_disagree,mean,469.263512233457
2015,HRV,math_score,strongly_disagree,mean_se,8.15091597033902
2015,HRV,reading_score,agree,mean,482.182090702592
2015,HRV,reading_score,agree,mean_se,6.13466745777122
2015,HRV,reading_score,disagree,mean,488.53226620733
2015,HRV,reading_score,disagree,mean_se,3.13237485925627
2015,HRV,reading_score,strongly_agree,mean,449.438446354367
2015,HRV,reading_score,strongly_agree,mean_se,6.59299436271449
2015,HRV,reading_score,strongly_disagree,mean,493.753859763975
2015,HRV,reading_score,strongly_disagree,mean_se,3.01353446003211
2015,HUN,math_score,agree,mean,476.891932908078
2015,HUN,math_score,agree,mean_se,23.3876070004048
2015,HUN,math_score,disagree,mean,479.139526556179
2015,HUN,math_score,disagree,mean_se,9.64864261697932
2015,HUN,math_score,strongly_agree,mean,448.159460815816
2015,HUN,math_score,strongly_agree,mean_se,32.6009216216997
2015,HUN,math_score,strongly_disagree,mean,484.812583214501
2015,HUN,math_score,strongly_disagree,mean_se,9.18622413903812
2015,HUN,reading_score,agree,mean,468.492882827439
2015,HUN,reading_score,agree,mean_se,6.13238149912312
2015,HUN,reading_score,disagree,mean,468.897554243005
2015,HUN,reading_score,disagree,mean_se,3.56422097632788
2015,HUN,reading_score,strongly_agree,mean,435.212710901072
2015,HUN,reading_score,strongly_agree,mean_se,6.41419553410178
2015,HUN,reading_score,strongly_disagree,mean,478.200836878397
2015,HUN,reading_score,strongly_disagree,mean_se,3.30384136659002
2015,IRL,math_score,agree,mean,508.804060275703
2015,IRL,math_score,agree,mean_se,14.6845567281746
2015,IRL,math_score,disagree,mean,507.357518871724
2015,IRL,math_score,disagree,mean_se,5.70747070743573
2015,IRL,math_score,strongly_agree,mean,477.745240565735
2015,IRL,math_score,strongly_agree,mean_se,51.2596337582716
2015,IRL,math_score,strongly_disagree,mean,502.433515602759
2015,IRL,math_score,strongly_disagree,mean_se,5.11757026692297
2015,IRL,reading_score,agree,mean,533.83193691316
2015,IRL,reading_score,agree,mean_se,4.9105812638809
2015,IRL,reading_score,disagree,mean,523.763403115259
2015,IRL,reading_score,disagree,mean_se,2.82067878949878
2015,IRL,reading_score,strongly_agree,mean,507.41358916168
2015,IRL,reading_score,strongly_agree,mean_se,7.79491811394287
2015,IRL,reading_score,strongly_disagree,mean,519.043323331764
2015,IRL,reading_score,strongly_disagree,mean_se,2.77833305484047
2015,ITA,math_score,agree,mean,481.938027315132
2015,ITA,math_score,agree,mean_se,25.7191080884848
2015,ITA,math_score,disagree,mean,497.449620089396
2015,ITA,math_score,disagree,mean_se,15.3979780776565
2015,ITA,math_score,strongly_agree,mean,462.97109977736
2015,ITA,math_score,strongly_agree,mean_se,53.3213085880005
2015,ITA,math_score,strongly_disagree,mean,491.110125673736
2015,ITA,math_score,strongly_disagree,mean_se,8.41267085731541
2015,ITA,reading_score,agree,mean,473.703235992188
2015,ITA,reading_score,agree,mean_se,6.46682079045143
2015,ITA,reading_score,disagree,mean,490.009618320437
2015,ITA,reading_score,disagree,mean_se,3.53413011828171
2015,ITA,reading_score,strongly_agree,mean,463.841116071096
2015,ITA,reading_score,strongly_agree,mean_se,7.48427336107799
2015,ITA,reading_score,strongly_disagree,mean,488.316094229321
2015,ITA,reading_score,strongly_disagree,mean_se,3.29127352888756
2015,LTU,math_score,agree,mean,473.661163419133
2015,LTU,math_score,agree,mean_se,14.7724183952388
2015,LTU,math_score,disagree,mean,483.70368691231
2015,LTU,math_score,disagree,mean_se,11.4263603918285
2015,LTU,math_score,strongly_agree,mean,468.16745716915
2015,LTU,math_score,strongly_agree,mean_se,9.30513205376391
2015,LTU,math_score,strongly_disagree,mean,486.376067805
2015,LTU,math_score,strongly_disagree,mean_se,5.63956502727446
2015,LTU,reading_score,agree,mean,470.150736696661
2015,LTU,reading_score,agree,mean_se,5.10055060787897
2015,LTU,reading_score,disagree,mean,478.725797399455
2015,LTU,reading_score,disagree,mean_se,4.28122927823278
2015,LTU,reading_score,strongly_agree,mean,456.568662840218
2015,LTU,reading_score,strongly_agree,mean_se,3.5850868882512
2015,LTU,reading_score,strongly_disagree,mean,483.022197887841
2015,LTU,reading_score,strongly_disagree,mean_se,3.15543540271854
2015,LUX,math_score,agree,mean,474.906823691555
2015,LUX,math_score,agree,mean_se,19.713402399883
2015,LUX,math_score,disagree,mean,493.524534650855
2015,LUX,math_score,disagree,mean_se,5.47997626314763
2015,LUX,math_score,strongly_agree,mean,455.056362076948
2015,LUX,math_score,strongly_agree,mean_se,17.2629443457714
2015,LUX,math_score,strongly_disagree,mean,492.055794699163
2015,LUX,math_score,strongly_disagree,mean_se,1.97306629979469
2015,LUX,reading_score,agree,mean,473.950950057322
2015,LUX,reading_score,agree,mean_se,6.15647792488986
2015,LUX,reading_score,disagree,mean,494.342741902706
2015,LUX,reading_score,disagree,mean_se,3.60308725750116
2015,LUX,reading_score,strongly_agree,mean,440.226331062784
2015,LUX,reading_score,strongly_agree,mean_se,5.14106956532467
2015,LUX,reading_score,strongly_disagree,mean,487.507948940883
2015,LUX,reading_score,strongly_disagree,mean_se,2.1732560905567
2015,LVA,math_score,agree,mean,482.991038736401
2015,LVA,math_score,agree,mean_se,15.2576633791604
2015,LVA,math_score,disagree,mean,485.045966272269
2015,LVA,math_score,disagree,mean_se,5.31482848843068
2015,LVA,math_score,strongly_agree,mean,465.399454287485
2015,LVA,math_score,strongly_agree,mean_se,21.8260533679298
2015,LVA,math_score,strongly_disagree,mean,486.831518925337
2015,LVA,math_score,strongly_disagree,mean_se,5.31828097611663
2015,LVA,reading_score,agree,mean,488.160334610456
2015,LVA,reading_score,agree,mean_se,4.46806807938251
2015,LVA,reading_score,disagree,mean,491.696509874817
2015,LVA,reading_score,disagree,mean_se,2.57333009123367
2015,LVA,reading_score,strongly_agree,mean,465.716995780821
2015,LVA,reading_score,strongly_agree,mean_se,5.71359880571195
2015,LVA,reading_score,strongly_disagree,mean,489.513769259268
2015,LVA,reading_score,strongly_disagree,mean_se,2.51207136227614
2015,MLT,math_score,agree,mean,472.45140358538
2015,MLT,math_score,agree,mean_se,52.5454872516737
2015,MLT,math_score,disagree,mean,492.17408664941
2015,MLT,math_score,disagree,mean_se,6.48132947357185
2015,MLT,math_score,strongly_agree,mean,425.940662666526
2015,MLT,math_score,strongly_agree,mean_se,153.366163363801
2015,MLT,math_score,strongly_disagree,mean,478.380340665261
2015,MLT,math_score,strongly_disagree,mean_se,6.32919483702648
2015,MLT,reading_score,agree,mean,450.831817702688
2015,MLT,reading_score,agree,mean_se,8.45975703100258
2015,MLT,reading_score,disagree,mean,467.060377389248
2015,MLT,reading_score,disagree,mean_se,2.88678900664233
2015,MLT,reading_score,strongly_agree,mean,403.208550341418
2015,MLT,reading_score,strongly_agree,mean_se,13.7597341888308
2015,MLT,reading_score,strongly_disagree,mean,440.815297592106
2015,MLT,reading_score,strongly_disagree,mean_se,3.24087732068866
2015,NLD,math_score,agree,mean,497.4980446756
2015,NLD,math_score,agree,mean_se,49.9183930322031
2015,NLD,math_score,disagree,mean,524.763777962416
2015,NLD,math_score,disagree,mean_se,5.71759785230433
2015,NLD,math_score,strongly_agree,mean,488.025166967125
2015,NLD,math_score,strongly_agree,mean_se,50.4930177912763
2015,NLD,math_score,strongly_disagree,mean,518.052510201091
2015,NLD,math_score,strongly_disagree,mean_se,6.45512696846473
2015,NLD,reading_score,agree,mean,487.265154226415
2015,NLD,reading_score,agree,mean_se,9.41673213928724
2015,NLD,reading_score,disagree,mean,517.860937961894
2015,NLD,reading_score,disagree,mean_se,3.390809900164
2015,NLD,reading_score,strongly_agree,mean,466.731922874848
2015,NLD,reading_score,strongly_agree,mean_se,9.27968233589706
2015,NLD,reading_score,strongly_disagree,mean,508.549392855578
2015,NLD,reading_score,strongly_disagree,mean_se,2.92066387512978
2015,POL,math_score,agree,mean,505.738638766925
2015,POL,math_score,agree,mean_se,30.9050129373948
2015,POL,math_score,disagree,mean,508.815092662647
2015,POL,math_score,disagree,mean_se,10.8304806025608
2015,POL,math_score,strongly_agree,mean,492.627612289108
2015,POL,math_score,strongly_agree,mean_se,17.7823263238462
2015,POL,math_score,strongly_disagree,mean,502.749334404027
2015,POL,math_score,strongly_disagree,mean_se,5.78181103482103
2015,POL,reading_score,agree,mean,512.474902286218
2015,POL,reading_score,agree,mean_se,6.00415522990569
2015,POL,reading_score,disagree,mean,510.893513063842
2015,POL,reading_score,disagree,mean_se,3.30749587089544
2015,POL,reading_score,strongly_agree,mean,488.763965723482
2015,POL,reading_score,strongly_agree,mean_se,5.10301002794761
2015,POL,reading_score,strongly_disagree,mean,505.600406183507
2015,POL,reading_score,strongly_disagree,mean_se,2.69171329539748
2015,PRT,math_score,agree,mean,481.028456663952
2015,PRT,math_score,agree,mean_se,30.3861177702956
2015,PRT,math_score,disagree,mean,501.236601334052
2015,PRT,math_score,disagree,mean_se,7.87784314951748
2015,PRT,math_score,strongly_agree,mean,469.696812657598
2015,PRT,math_score,strongly_agree,mean_se,44.3676658987308
2015,PRT,math_score,strongly_disagree,mean,491.870162078539
2015,PRT,math_score,strongly_disagree,mean_se,5.19686163242164
2015,PRT,reading_score,agree,mean,485.784371830946
2015,PRT,reading_score,agree,mean_se,7.13277639207714
2015,PRT,reading_score,disagree,mean,506.596162525489
2015,PRT,reading_score,disagree,mean_se,3.11223769512926
2015,PRT,reading_score,strongly_agree,mean,472.946733997062
2015,PRT,reading_score,strongly_agree,mean_se,7.78076537200614
2015,PRT,reading_score,strongly_disagree,mean,498.463908870242
2015,PRT,reading_score,strongly_disagree,mean_se,2.77058499190183
2015,ROU,math_score,agree,mean,429.915274771277
2015,ROU,math_score,agree,mean_se,34.099232480644
2015,ROU,math_score,disagree,mean,442.192782961335
2015,ROU,math_score,disagree,mean_se,14.5399616578656
