year,area,concept,artworks,metric,value
2015,HUN,math_score,no,mean_se,9.4153290216676
2015,HUN,math_score,yes,mean,496.333776781856
2015,HUN,math_score,yes,mean_se,6.56236756944987
2015,HUN,reading_score,no,mean,444.59524403952
2015,HUN,reading_score,no,mean_se,3.36861745652957
2015,HUN,reading_score,yes,mean,492.801888561998
2015,HUN,reading_score,yes,mean_se,2.76369215356345
2015,IRL,math_score,no,mean,490.92476386943
2015,IRL,math_score,no,mean_se,6.84343896280498
2015,IRL,math_score,yes,mean,511.891218622173
2015,IRL,math_score,yes,mean_se,4.04163876058941
2015,IRL,reading_score,no,mean,504.644318405845
2015,IRL,reading_score,no,mean_se,3.02297486611018
2015,IRL,reading_score,yes,mean,531.123607559113
2015,IRL,reading_score,yes,mean_se,2.48162926118865
2015,ITA,math_score,no,mean,475.160160725812
2015,ITA,math_score,no,mean_se,12.7374213478381
2015,ITA,math_score,yes,mean,496.948407385324
2015,ITA,math_score,yes,mean_se,7.89930028674735
2015,ITA,reading_score,no,mean,466.271692590281
2015,ITA,reading_score,no,mean_se,3.81803073056868
2015,ITA,reading_score,yes,mean,493.897551215106
2015,ITA,reading_score,yes,mean_se,2.78933427052193
2015,LTU,math_score,no,mean,468.768447420551
2015,LTU,math_score,no,mean_se,6.99789095220488
2015,LTU,math_score,yes,mean,486.298507058723
2015,LTU,math_score,yes,mean_se,4.96560406642271
2015,LTU,reading_score,no,mean,456.779152027799
2015,LTU,reading_score,no,mean_se,3.2428530660696
2015,LTU,reading_score,yes,mean,482.785412044755
2015,LTU,reading_score,yes,mean_se,2.78013617158301
2015,LUX,math_score,no,mean,455.462099960594
2015,LUX,math_score,no,mean_se,4.78614406887883
2015,LUX,math_score,yes,mean,496.768824928963
2015,LUX,math_score,yes,mean_se,1.2230434854033
2015,LUX,reading_score,no,mean,449.833187515191
2015,LUX,reading_score,no,mean_se,2.48262048803524
2015,LUX,reading_score,yes,mean,493.210824607354
2015,LUX,reading_score,yes,mean_se,1.7573549464232
2015,LVA,math_score,no,mean,479.482824788515
2015,LVA,math_score,no,mean_se,5.53371224943732
2015,LVA,math_score,yes,mean,487.370582056451
2015,LVA,math_score,yes,mean_se,2.93603849393238
2015,LVA,reading_score,no,mean,480.346265440864
2015,LVA,reading_score,no,mean_se,2.81462823827936
2015,LVA,reading_score,yes,mean,493.643983625668
2015,LVA,reading_score,yes,mean_se,2.02026444454463
2015,MLT,math_score,no,mean,449.488913986966
2015,MLT,math_score,no,mean_se,9.10239529524921
2015,MLT,math_score,yes,mean,493.851081264862
2015,MLT,math_score,yes,mean_se,4.17586545515628
2015,MLT,reading_score,no,mean,410.742282394357
2015,MLT,reading_score,no,mean_se,3.88514800742955
2015,MLT,reading_score,yes,mean,466.416292595918
2015,MLT,reading_score,yes,mean_se,2.36783582700116
2015,NLD,math_score,no,mean,498.654998817455
2015,NLD,math_score,no,mean_se,9.0328289094159
2015,NLD,math_score,yes,mean,521.467138259617
2015,NLD,math_score,yes,mean_se,5.35276183989732
2015,NLD,reading_score,no,mean,482.257723152938
2015,NLD,reading_score,no,mean_se,3.61097884980943
2015,NLD,reading_score,yes,mean,515.667604964985
2015,NLD,reading_score,yes,mean_se,2.62729603285916
2015,POL,math_score,no,mean,500.290792146952
2015,POL,math_score,no,mean_se,7.84161192256855
2015,POL,math_score,yes,mean,508.776826679948
2015,POL,math_score,yes,mean_se,6.95456211055054
2015,POL,reading_score,no,mean,498.630570598507
2015,POL,reading_score,no,mean_se,2.96867388971452
2015,POL,reading_score,yes,mean,513.686577897421
2015,POL,reading_score,yes,mean_se,2.8076039637263
2015,PRT,math_score,no,mean,480.745288727194
2015,PRT,math_score,no,mean_se,8.24355065012231
2015,PRT,math_score,yes,mean,499.199805663813
2015,PRT,math_score,yes,mean_se,5.54559551109985
2015,PRT,reading_score,no,mean,483.816445197667
2015,PRT,reading_score,no,mean_se,3.39820059822592
2015,PRT,reading_score,yes,mean,505.672781354467
2015,PRT,reading_score,yes,mean_se,2.86540584675241
2015,ROU,math_score,no,mean,428.502657926226
2015,ROU,math_score,no,mean_se,13.4555036168501
2015,ROU,math_score,yes,mean,457.72340903012
2015,ROU,math_score,yes,mean_se,14.1391894928017
2015,ROU,reading_score,no,mean,417.907100728143
2015,ROU,reading_score,no,mean_se,4.37264508958782
2015,ROU,reading_score,yes,mean,447.911315844703
2015,ROU,reading_score,yes,mean_se,4.47357418502017
2015,SVK,math_score,no,mean,455.556197401497
2015,SVK,math_score,no,mean_se,12.8025474429804
2015,SVK,math_score,yes,mean,493.68142530319
2015,SVK,math_score,yes,mean_se,5.01002039002344
2015,SVK,reading_score,no,mean,426.113259342193
2015,SVK,reading_score,no,mean_se,3.82062051178824
2015,SVK,reading_score,yes,mean,475.621061528378
2015,SVK,reading_score,yes,mean_se,2.7015962844811
2015,SVN,math_score,no,mean,496.998330829949
2015,SVN,math_score,no,mean_se,5.45741448930681
2015,SVN,math_score,yes,mean,517.135791951041
2015,SVN,math_score,yes,mean_se,2.35364303570371
2015,SVN,reading_score,no,mean,484.909032550506
2015,SVN,reading_score,no,mean_se,3.28212291014168
2015,SVN,reading_score,yes,mean,515.572613450871
2015,SVN,reading_score,yes,mean_se,1.74460714363621
2015,SWE,math_score,no,mean,472.573940724097
2015,SWE,math_score,no,mean_se,14.4849628600565
2015,SWE,math_score,yes,mean,504.252009760269
2015,SWE,math_score,yes,mean_se,8.80502967916848
2015,SWE,reading_score,no,mean,474.460789872434
2015,SWE,reading_score,no,mean_se,4.3026245733799
2015,SWE,reading_score,yes,mean,514.049648921474
2015,SWE,reading_score,yes,mean_se,3.34393334917224
2015,EU28,math_score,no,mean,480.041019711673
2015,EU28,math_score,no,mean_se,0.618652923170832
2015,EU28,math_score,yes,mean,505.131956580349
2015,EU28,math_score,yes,mean_se,0.664660476045258
2015,EU28,reading_score,no,mean,479.431156529238
2015,EU28,reading_score,no,mean_se,0.956520957532132
2015,EU28,reading_score,yes,mean,509.377265734582
2015,EU28,reading_score,yes,mean_se,0.938760125998334
2018,AUT,math_score,no,mean,479.913824682597
2018,AUT,math_score,no,mean_se,10.8601301351557
2018,AUT,math_score,yes,mean,505.048249822557
2018,AUT,math_score,yes,mean_se,7.60698905552394
2018,AUT,reading_score,no,mean,462.211950912092
2018,AUT,reading_score,no,mean_se,3.9093453609157
2018,AUT,reading_score,yes,mean,492.60966432127
2018,AUT,reading_score,yes,mean_se,2.64830050328132
2018,BEL,math_score,no,mean,489.906551106118
2018,BEL,math_score,no,mean_se,6.13868481846181
2018,BEL,math_score,yes,mean,524.384838909358
2018,BEL,math_score,yes,mean_se,5.49984043647292
2018,BEL,reading_score,no,mean,475.201764230181
2018,BEL,reading_score,no,mean_se,2.89024251935912
2018,BEL,reading_score,yes,mean,510.693190542268
2018,BEL,reading_score,yes,mean_se,2.44547817724227
2018,BGR,math_score,no,mean,420.749730434369
2018,BGR,math_score,no,mean_se,14.6090672247564
2018,BGR,math_score,yes,mean,452.859473613522
2018,BGR,math_score,yes,mean_se,13.3951962687813
2018,BGR,reading_score,no,mean,401.995047076981
2018,BGR,reading_score,no,mean_se,4.02158320537952
2018,BGR,reading_score,yes,mean,438.580810075031
2018,BGR,reading_score,yes,mean_se,3.96817163999715
2018,CZE,math_score,no,mean,487.379354787828
2018,CZE,math_score,no,mean_se,6.32020190890458
2018,CZE,math_score,yes,mean,518.256518196712
2018,CZE,math_score,yes,mean_se,5.82841834508527
2018,CZE,reading_score,no,mean,477.474268600507
2018,CZE,reading_score,no,mean_se,2.84924305004847
2018,CZE,reading_score,yes,mean,510.208785920689
2018,CZE,reading_score,yes,mean_se,2.82925756131089
2018,DEU,math_score,no,mean,493.271567786462
2018,DEU,math_score,no,mean_se,9.30347752877239
2018,DEU,math_score,yes,mean,511.014853054111
2018,DEU,math_score,yes,mean_se,8.7665607399601
2018,DEU,reading_score,no,mean,488.448241111543
2018,DEU,reading_score,no,mean_se,3.42124003614312
2018,DEU,reading_score,yes,mean,513.188816276833
2018,DEU,reading_score,yes,mean_se,3.57931608770297
2018,DNK,math_score,no,mean,489.686107784848
2018,DNK,math_score,no,mean_se,5.44673629731029
2018,DNK,math_score,yes,mean,517.274437969624
2018,DNK,math_score,yes,mean_se,3.26319639186098
2018,DNK,reading_score,no,mean,478.012171980098
2018,DNK,reading_score,no,mean_se,3.06626794005596
2018,DNK,reading_score,yes,mean,510.596339872464
2018,DNK,reading_score,yes,mean_se,1.89506283218871
2018,ESP,math_score,no,mean,460.968807048806
2018,ESP,math_score,no,mean_se,2.96055276960296
2018,ESP,math_score,yes,mean,495.055871997472
2018,ESP,math_score,yes,mean_se,1.54049221887174
2018,ESP,reading_score,no,mean,455.093378959316
2018,ESP,reading_score,no,mean_se,1.93569251473118
2018,ESP,reading_score,yes,mean,490.553050340915
2018,ESP,reading_score,yes,mean_se,1.5875033368188
2018,EST,math_score,no,mean,513.878767137719
2018,EST,math_score,no,mean_se,6.31410114277794
2018,EST,math_score,yes,mean,530.555150704315
2018,EST,math_score,yes,mean_se,3.05062903674102
2018,EST,reading_score,no,mean,516.004901840822
2018,EST,reading_score,no,mean_se,2.81622757559351
2018,EST,reading_score,yes,mean,529.062764608195
2018,EST,reading_score,yes,mean_se,2.03651429182374
2018,FIN,math_score,no,mean,483.992181203959
2018,FIN,math_score,no,mean_se,4.30529928416386
2018,FIN,math_score,yes,mean,517.409094779616
2018,FIN,math_score,yes,mean_se,3.19289533627481
2018,FIN,reading_score,no,mean,493.367633717957
2018,FIN,reading_score,no,mean_se,2.78882440298727
2018,FIN,reading_score,yes,mean,533.489663121866
2018,FIN,reading_score,yes,mean_se,2.32228837711842
2018,FRA,math_score,no,mean,482.890523307707
2018,FRA,math_score,no,mean_se,4.76996882408282
2018,FRA,math_score,yes,mean,518.507359498406
2018,FRA,math_score,yes,mean_se,10.8123899184827
2018,FRA,reading_score,no,mean,480.224490825954
2018,FRA,reading_score,no,mean_se,2.43384343733796
2018,FRA,reading_score,yes,mean,516.697736360085
2018,FRA,reading_score,yes,mean_se,3.53882800183825
2018,GBR,math_score,no,mean,487.353176400321
2018,GBR,math_score,no,mean_se,8.26133605138673
2018,GBR,math_score,yes,mean,512.548991762814
2018,GBR,math_score,yes,mean_se,7.14674911147837
2018,GBR,reading_score,no,mean,488.492634478766
2018,GBR,reading_score,no,mean_se,3.01949197984999
2018,GBR,reading_score,yes,mean,519.162295693993
2018,GBR,reading_score,yes,mean_se,2.83707506550791
2018,GRC,math_score,no,mean,430.110306168657
2018,GRC,math_score,no,mean_se,15.9045460971234
2018,GRC,math_score,yes,mean,464.173771158277
2018,GRC,math_score,yes,mean_se,7.25025025096927
2018,GRC,reading_score,no,mean,432.991614378139
2018,GRC,reading_score,no,mean_se,4.28863383063644
2018,GRC,reading_score,yes,mean,470.816839772845
2018,GRC,reading_score,yes,mean_se,3.48297254424597
2018,HRV,math_score,no,mean,451.087714262878
2018,HRV,math_score,no,mean_se,8.02699637180878
2018,HRV,math_score,yes,mean,474.865058210791
2018,HRV,math_score,yes,mean_se,5.28845928812294
2018,HRV,reading_score,no,mean,464.659509560831
2018,HRV,reading_score,no,mean_se,3.20366858606481
2018,HRV,reading_score,yes,mean,491.1622812109
2018,HRV,reading_score,yes,mean_se,2.55328606590876
2018,HUN,math_score,no,mean,466.419841162013
2018,HUN,math_score,no,mean_se,9.54816830234789
2018,HUN,math_score,yes,mean,497.582757038197
2018,HUN,math_score,yes,mean_se,6.66748816679321
2018,HUN,reading_score,no,mean,457.846285985975
2018,HUN,reading_score,no,mean_se,3.26033769361533
2018,HUN,reading_score,yes,mean,494.436476233592
2018,HUN,reading_score,yes,mean_se,2.67493908388398
2018,IRL,math_score,no,mean,484.771612190966
2018,IRL,math_score,no,mean_se,7.82866667703787
2018,IRL,math_score,yes,mean,509.790021557092
2018,IRL,math_score,yes,mean_se,4.18231380532471
2018,IRL,reading_score,no,mean,497.358345363466
2018,IRL,reading_score,no,mean_se,3.01076920122938
2018,IRL,reading_score,yes,mean,529.889597867454
2018,IRL,reading_score,yes,mean_se,2.24428000632163
2018,ITA,math_score,no,mean,465.527157160613
2018,ITA,math_score,no,mean_se,9.78846198745861
2018,ITA,math_score,yes,mean,495.830310910879
2018,ITA,math_score,yes,mean_se,8.67984261852864
2018,ITA,reading_score,no,mean,453.696152495988
2018,ITA,reading_score,no,mean_se,3.45695052200163
2018,ITA,reading_score,yes,mean,486.378087694071
2018,ITA,reading_score,yes,mean_se,2.60301640085231
2018,LTU,math_score,no,mean,456.518505502682
2018,LTU,math_score,no,mean_se,8.06871739289195
2018,LTU,math_score,yes,mean,491.702256452454
2018,LTU,math_score,yes,mean_se,1.60220337597514
2018,LTU,reading_score,no,mean,448.332188804465
2018,LTU,reading_score,no,mean_se,2.93081823245154
2018,LTU,reading_score,yes,mean,488.432612721819
2018,LTU,reading_score,yes,mean_se,1.48958010856152
2018,LUX,math_score,no,mean,454.716569592689
2018,LUX,math_score,no,mean_se,5.84285265606207
2018,LUX,math_score,yes,mean,493.875361645177
2018,LUX,math_score,yes,mean_se,1.40279027337931
2018,LUX,reading_score,no,mean,438.914550557934
2018,LUX,reading_score,no,mean_se,2.95529637745328
2018,LUX,reading_score,yes,mean,481.298245793964
2018,LUX,reading_score,yes,mean_se,1.55464469083059
2018,LVA,math_score,no,mean,494.16356979114
2018,LVA,math_score,no,mean_se,4.60774242485413
2018,LVA,math_score,yes,mean,499.147498481296
2018,LVA,math_score,yes,mean_se,3.09171311088769
2018,LVA,reading_score,no,mean,473.576822530821
2018,LVA,reading_score,no,mean_se,2.33970523344784
2018,LVA,reading_score,yes,mean,483.76419282591
2018,LVA,reading_score,yes,mean_se,2.06261566057768
2018,MLT,math_score,no,mean,450.940268579849
2018,MLT,math_score,no,mean_se,10.5378392978619
2018,MLT,math_score,yes,mean,482.393341490733
2018,MLT,math_score,yes,mean_se,3.18538138891418
2018,MLT,reading_score,no,mean,429.44806606392
2018,MLT,reading_score,no,mean_se,3.43012396511152
2018,MLT,reading_score,yes,mean,460.12329437701
2018,MLT,reading_score,yes,mean_se,2.0611393688367
2018,NLD,math_score,no,mean,507.100349792821
2018,NLD,math_score,no,mean_se,14.0722754073976
2018,NLD,math_score,yes,mean,529.862388359525
2018,NLD,math_score,yes,mean_se,5.39126810707326
2018,NLD,reading_score,no,mean,470.774924824068
2018,NLD,reading_score,no,mean_se,4.37702615605599
2018,NLD,reading_score,yes,mean,496.282237777126
2018,NLD,reading_score,yes,mean_se,2.56751559140842
2018,POL,math_score,no,mean,506.832628095577
2018,POL,math_score,no,mean_se,7.33188166871249
2018,POL,math_score,yes,mean,524.730634238215
2018,POL,math_score,yes,mean_se,8.42975802544402
2018,POL,reading_score,no,mean,502.928647710134
2018,POL,reading_score,no,mean_se,2.92661159664808
2018,POL,reading_score,yes,mean,521.004944185677
2018,POL,reading_score,yes,mean_se,3.2622426873627
2018,PRT,math_score,no,mean,473.982091925307
2018,PRT,math_score,no,mean_se,15.8845521788437
2018,PRT,math_score,yes,mean,501.154797568712
2018,PRT,math_score,yes,mean_se,6.4010405308026
2018,PRT,reading_score,no,mean,474.27345171523
2018,PRT,reading_score,no,mean_se,3.69132079001125
2018,PRT,reading_score,yes,mean,500.812462733357
2018,PRT,reading_score,yes,mean_se,2.75499582285803
2018,ROU,math_score,no,mean,416.812303806541
2018,ROU,math_score,no,mean_se,19.9645884069411
2018,ROU,math_score,yes,mean,451.191234067009
2018,ROU,math_score,yes,mean_se,23.8925003300589
2018,ROU,reading_score,no,mean,411.729392932371
2018,ROU,reading_score,no,mean_se,5.32708521388745
2018,ROU,reading_score,yes,mean,448.223249582255
2018,ROU,reading_score,yes,mean_se,5.04321858434519
2018,SVK,math_score,no,mean,465.941371771074
2018,SVK,math_score,no,mean_se,14.6773623001516
2018,SVK,math_score,yes,mean,501.971926778406
2018,SVK,math_score,yes,mean_se,4.67589414939083
2018,SVK,reading_score,no,mean,436.869659986636
2018,SVK,reading_score,no,mean_se,3.23874720812365
2018,SVK,reading_score,yes,mean,474.077483729565
2018,SVK,reading_score,yes,mean_se,2.32442830918233
2018,SVN,math_score,no,mean,493.726229820922
2018,SVN,math_score,no,mean_se,8.39110023693225
2018,SVN,math_score,yes,mean,516.315591768225
2018,SVN,math_score,yes,mean_se,2.11021659804036
2018,SVN,reading_score,no,mean,475.269185218372
2018,SVN,reading_score,no,mean_se,2.8705798250508
2018,SVN,reading_score,yes,mean,504.583414338497
2018,SVN,reading_score,yes,mean_se,1.43328160590042
2018,SWE,math_score,no,mean,473.561982894524
2018,SWE,math_score,no,mean_se,10.0795336311366
2018,SWE,math_score,yes,mean,514.561687762849
2018,SWE,math_score,yes,mean_se,5.63321765621045
2018,SWE,reading_score,no,mean,476.075345278751
2018,SWE,reading_score,no,mean_se,4.15260185870547
2018,SWE,reading_score,yes,mean,520.623782533566
2018,SWE,reading_score,yes,mean_se,3.04764302121908
2018,EU28,math_score,no,mean,479.684851384809
2018,EU28,math_score,no,mean_se,0.697272494345442
2018,EU28,math_score,yes,mean,506.273868660733
2018,EU28,math_score,yes,mean_se,0.91377526190092
2018,EU28,reading_score,no,mean,474.078845649618
2018,EU28,reading_score,no,mean_se,0.929892863078632
2018,EU28,reading_score,yes,mean,503.221861928986
2018,EU28,reading_score,yes,mean_se,1.02210737571874
2022,AUT,math_score,no,mean,463.612447252716
2022,AUT,math_score,no,mean_se,12.6217831129942
2022,AUT,math_score,yes,mean,498.693079314459
2022,AUT,math_score,yes,mean_se,4.61476334891505
2022,AUT,reading_score,no,mean,451.575933348916
2022,AUT,reading_score,no,mean_se,4.20485817653319
2022,AUT,reading_score,yes,mean,493.617187006865
2022,AUT,reading_score,yes,mean_se,2.50721457197702
2022,BEL,math_score,no,mean,462.103907504485
2022,BEL,math_score,no,mean_se,7.24674753015552
2022,BEL,math_score,yes,mean,505.215259767984
2022,BEL,math_score,yes,mean_se,5.44779358816771
2022,BEL,reading_score,no,mean,450.247536120215
2022,BEL,reading_score,no,mean_se,3.00931220300466
2022,BEL,reading_score,yes,mean,496.218982589782
2022,BEL,reading_score,yes,mean_se,2.70668922278895
2022,BGR,math_score,no,mean,395.029505707152
2022,BGR,math_score,no,mean_se,12.2186320083964
2022,BGR,math_score,yes,mean,434.833394491705
2022,BGR,math_score,yes,mean_se,13.7687883632939
2022,BGR,reading_score,no,mean,375.780722596009
2022,BGR,reading_score,no,mean_se,4.31457439951099
2022,BGR,reading_score,yes,mean,426.81389538448
2022,BGR,reading_score,yes,mean_se,3.70901914606801
2022,CZE,math_score,no,mean,463.310054463563
2022,CZE,math_score,no,mean_se,9.66874713726559
2022,CZE,math_score,yes,mean,496.552665369114
2022,CZE,math_score,yes,mean_se,3.86798165503678
2022,CZE,reading_score,no,mean,463.180310052474
2022,CZE,reading_score,no,mean_se,3.29308046793327
2022,CZE,reading_score,yes,mean,499.083076625053
2022,CZE,reading_score,yes,mean_se,2.4088053866624
2022,DEU,math_score,no,mean,459.979124336543
2022,DEU,math_score,no,mean_se,13.2721896909963
2022,DEU,math_score,yes,mean,489.562216532173
2022,DEU,math_score,yes,mean_se,10.3064273826335
2022,DEU,reading_score,no,mean,461.834542932314
2022,DEU,reading_score,no,mean_se,4.63322730791195
2022,DEU,reading_score,yes,mean,496.342951286509
2022,DEU,reading_score,yes,mean_se,3.7923309859186
2022,DNK,math_score,no,mean,453.744543495163
2022,DNK,math_score,no,mean_se,16.6957400977107
2022,DNK,math_score,yes,mean,495.851134951183
2022,DNK,math_score,yes,mean_se,3.88035092697663
2022,DNK,reading_score,no,mean,446.729797591624
2022,DNK,reading_score,no,mean_se,4.93450274984814
2022,DNK,reading_score,yes,mean,495.472107150558
2022,DNK,reading_score,yes,mean_se,2.68894273685587
2022,ESP,math_score,no,mean,452.093752994676
2022,ESP,math_score,no,mean_se,4.285594556056
2022,ESP,math_score,yes,mean,482.707081196604
2022,ESP,math_score,yes,mean_se,2.1576002913193
2022,ESP,reading_score,no,mean,449.261851232431
2022,ESP,reading_score,no,mean_se,2.57322516419412
2022,ESP,reading_score,yes,mean,486.365051232727
2022,ESP,reading_score,yes,mean_se,1.57620724864207
2022,EST,math_score,no,mean,489.220869260737
2022,EST,math_score,no,mean_se,9.64232395554543
2022,EST,math_score,yes,mean,515.929455617405
2022,EST,math_score,yes,mean_se,3.7470259013031
2022,EST,reading_score,no,mean,487.224778789982
2022,EST,reading_score,no,mean_se,4.18845694273196
2022,EST,reading_score,yes,mean,518.284582122888
2022,EST,reading_score,yes,mean_se,2.38889810936692
2022,FIN,math_score,no,mean,458.500831598995
2022,FIN,math_score,no,mean_se,7.88439973067368
2022,FIN,math_score,yes,mean,490.147679502031
2022,FIN,math_score,yes,mean_se,3.47236333534051
2022,FIN,reading_score,no,mean,459.367935157284
2022,FIN,reading_score,no,mean_se,3.72192141250037
2022,FIN,reading_score,yes,mean,498.072027593476
2022,FIN,reading_score,yes,mean_se,2.26380557857465
2022,FRA,math_score,no,mean,451.386454531365
2022,FRA,math_score,no,mean_se,7.40032972157552
2022,FRA,math_score,yes,mean,491.521899095468
2022,FRA,math_score,yes,mean_se,6.39934544606695
2022,FRA,reading_score,no,mean,447.123731515368
2022,FRA,reading_score,no,mean_se,3.41575444814801
2022,FRA,reading_score,yes,mean,496.366231953653
2022,FRA,reading_score,yes,mean_se,3.13388043077109
2022,GBR,math_score,no,mean,473.392792205879
2022,GBR,math_score,no,mean_se,10.8182120535482
2022,GBR,math_score,yes,mean,501.26982793701
2022,GBR,math_score,yes,mean_se,6.77388948584049
2022,GBR,reading_score,no,mean,477.210809211157
2022,GBR,reading_score,no,mean_se,3.47673083524433
2022,GBR,reading_score,yes,mean,507.123885008557
2022,GBR,reading_score,yes,mean_se,3.0015062689764
2022,GRC,math_score,no,mean,406.881439052456
2022,GRC,math_score,no,mean_se,8.28533828975534
2022,GRC,math_score,yes,mean,442.301792557682
2022,GRC,math_score,yes,mean_se,4.21946126874369
2022,GRC,reading_score,no,mean,410.724159401444
2022,GRC,reading_score,no,mean_se,3.73454367532808
2022,GRC,reading_score,yes,mean,451.893983702176
2022,GRC,reading_score,yes,mean_se,2.58178116128862
2022,HRV,math_score,no,mean,431.193921005996
2022,HRV,math_score,no,mean_se,9.65844974301291
2022,HRV,math_score,yes,mean,471.710612791206
2022,HRV,math_score,yes,mean_se,6.29014779940454
2022,HRV,reading_score,no,mean,441.199339781346
2022,HRV,reading_score,no,mean_se,3.38651781587414
2022,HRV,reading_score,yes,mean,485.501037718636
2022,HRV,reading_score,yes,mean_se,2.6218951498706
2022,HUN,math_score,no,mean,442.935723875277
2022,HUN,math_score,no,mean_se,10.884550733343
2022,HUN,math_score,yes,mean,487.391115816235
2022,HUN,math_score,yes,mean_se,7.22018868536181
2022,HUN,reading_score,no,mean,438.939476042719
2022,HUN,reading_score,no,mean_se,3.65776255998368
2022,HUN,reading_score,yes,mean,488.251362196177
2022,HUN,reading_score,yes,mean_se,2.94853958060472
2022,IRL,math_score,no,mean,466.389874650327
2022,IRL,math_score,no,mean_se,14.1209536728779
2022,IRL,math_score,yes,mean,499.394160384476
2022,IRL,math_score,yes,mean_se,3.32958647570735
2022,IRL,reading_score,no,mean,484.93931589279
2022,IRL,reading_score,no,mean_se,4.30227633403818
2022,IRL,reading_score,yes,mean,524.333510680336
2022,IRL,reading_score,yes,mean_se,2.11972610562532
2022,ITA,math_score,no,mean,457.033792322788
2022,ITA,math_score,no,mean_se,9.29787270803368
2022,ITA,math_score,yes,mean,476.638251863203
2022,ITA,math_score,yes,mean_se,10.9520800850375
2022,ITA,reading_score,no,mean,465.637594557144
2022,ITA,reading_score,no,mean_se,3.21613441021904
2022,ITA,reading_score,yes,mean,488.663244181332
2022,ITA,reading_score,yes,mean_se,2.9082216345207
2022,LTU,math_score,no,mean,452.472212362543
2022,LTU,math_score,no,mean_se,9.13328939427512
2022,LTU,math_score,yes,mean,482.204935148697
2022,LTU,math_score,yes,mean_se,3.21692895772961
2022,LTU,reading_score,no,mean,446.37758777006
2022,LTU,reading_score,no,mean_se,3.72606276614221
2022,LTU,reading_score,yes,mean,480.249530972419
2022,LTU,reading_score,yes,mean_se,2.16072565216547
2022,LVA,math_score,no,mean,469.945442610396
2022,LVA,math_score,no,mean_se,7.51072387717416
2022,LVA,math_score,yes,mean,487.007431983879
2022,LVA,math_score,yes,mean_se,3.6994996337223
2022,LVA,reading_score,no,mean,457.43126773563
2022,LVA,reading_score,no,mean_se,3.44055704101977
2022,LVA,reading_score,yes,mean,481.610456938622
2022,LVA,reading_score,yes,mean_se,2.58497390402895
2022,MLT,math_score,no,mean,424.422786100295
2022,MLT,math_score,no,mean_se,14.3337625080745
2022,MLT,math_score,yes,mean,478.927768516384
2022,MLT,math_score,yes,mean_se,3.38172208836396
2022,MLT,reading_score,no,mean,396.158815187869
2022,MLT,reading_score,no,mean_se,4.52782570886822
2022,MLT,reading_score,yes,mean,462.908753154311
2022,MLT,reading_score,yes,mean_se,2.32904661726097
2022,NLD,math_score,no,mean,457.759483605666
2022,NLD,math_score,no,mean_se,25.575155435703
2022,NLD,math_score,yes,mean,505.945279650872
2022,NLD,math_score,yes,mean_se,11.2613893711951
2022,NLD,reading_score,no,mean,419.911681841336
2022,NLD,reading_score,no,mean_se,5.49304566315222
2022,NLD,reading_score,yes,mean,474.642285954477
2022,NLD,reading_score,yes,mean_se,3.79386920837637
2022,POL,math_score,no,mean,477.421857426843
2022,POL,math_score,no,mean_se,9.49490800782687
2022,POL,math_score,yes,mean,496.357063522756
2022,POL,math_score,yes,mean_se,6.04613962212922
2022,POL,reading_score,no,mean,475.588217134477
2022,POL,reading_score,no,mean_se,3.7421401750442
2022,POL,reading_score,yes,mean,497.130213528481
2022,POL,reading_score,yes,mean_se,2.96041054588013
2022,PRT,math_score,no,mean,444.340051235061
2022,PRT,math_score,no,mean_se,8.85074133097974
2022,PRT,math_score,yes,mean,483.126416946014
2022,PRT,math_score,yes,mean_se,4.34831478021932
2022,PRT,reading_score,no,mean,447.786136969272
2022,PRT,reading_score,no,mean_se,3.59213510489356
2022,PRT,reading_score,yes,mean,489.033681264667
2022,PRT,reading_score,yes,mean_se,2.39500766586649
2022,ROU,math_score,no,mean,404.320669634659
2022,ROU,math_score,no,mean_se,13.6316267725754
2022,ROU,math_score,yes,mean,452.619920597092
2022,ROU,math_score,yes,mean_se,18.1788118332949
2022,ROU,reading_score,no,mean,405.362028985159
2022,ROU,reading_score,no,mean_se,3.80471593354345
2022,ROU,reading_score,yes,mean,453.659557477012
2022,ROU,reading_score,yes,mean_se,4.26088077036938
2022,SVK,math_score,no,mean,434.26382410718
2022,SVK,math_score,no,mean_se,17.8812826353527
2022,SVK,math_score,yes,mean,479.543550351629
2022,SVK,math_score,yes,mean_se,7.94608475229719
2022,SVK,reading_score,no,mean,417.427640086334
2022,SVK,reading_score,no,mean_se,4.60890856824398
2022,SVK,reading_score,yes,mean,462.836925938127
2022,SVK,reading_score,yes,mean_se,2.97631212465322
2022,SVN,math_score,no,mean,454.977225660013
2022,SVN,math_score,no,mean_se,11.235751486407
2022,SVN,math_score,yes,mean,492.324731090152
2022,SVN,math_score,yes,mean_se,1.89655734227626
2022,SVN,reading_score,no,mean,436.258230222164
2022,SVN,reading_score,no,mean_se,3.91302245110858
2022,SVN,reading_score,yes,mean,477.283283506621
2022,SVN,reading_score,yes,mean_se,1.69990215926448
2022,SWE,math_score,no,mean,439.133821794286
2022,SWE,math_score,no,mean_se,10.0582236895687
2022,SWE,math_score,yes,mean,493.658194922733
2022,SWE,math_score,yes,mean_se,3.59893258067308
2022,SWE,reading_score,no,mean,436.898275032773
2022,SWE,reading_score,no,mean_se,4.53848340573741
2022,SWE,reading_score,yes,mean,501.702057774889
