"year","area","concept","metric","value"
"2009","BGR","math_score","mean_se",5.95830008873275
"2009","BGR","math_score","perc_10",300.29
"2009","BGR","math_score","perc_10_se",6.72086341179464
"2009","BGR","math_score","perc_50",427.64
"2009","BGR","math_score","perc_50_se",6.53834382699472
"2009","BGR","math_score","perc_90",552.66
"2009","BGR","math_score","perc_90_se",8.20720202017716
"2009","BGR","reading_score","mean",428.742363723602
"2009","BGR","reading_score","mean_se",6.60700812053066
"2009","BGR","reading_score","perc_10",275.83
"2009","BGR","reading_score","perc_10_se",7.859460223196
"2009","BGR","reading_score","perc_50",435.36
"2009","BGR","reading_score","perc_50_se",7.89068374730606
"2009","BGR","reading_score","perc_90",572.36
"2009","BGR","reading_score","perc_90_se",6.41597654297457
"2009","CZE","math_score","mean",492.568250332354
"2009","CZE","math_score","mean_se",2.84148905801572
"2009","CZE","math_score","perc_10",373.35
"2009","CZE","math_score","perc_10_se",4.26379643041267
"2009","CZE","math_score","perc_50",490.58
"2009","CZE","math_score","perc_50_se",3.09420345161722
"2009","CZE","math_score","perc_90",614.43
"2009","CZE","math_score","perc_90_se",4.7125656494101
"2009","CZE","reading_score","mean",478.326976641656
"2009","CZE","reading_score","mean_se",2.9030007038636
"2009","CZE","reading_score","perc_10",354.92
"2009","CZE","reading_score","perc_10_se",4.84269140045079
"2009","CZE","reading_score","perc_50",479.56
"2009","CZE","reading_score","perc_50_se",3.62672097079441
"2009","CZE","reading_score","perc_90",600.39
"2009","CZE","reading_score","perc_90_se",2.99395975256848
"2009","DEU","math_score","mean",512.099029205491
"2009","DEU","math_score","mean_se",2.74863997191916
"2009","DEU","math_score","perc_10",380.75
"2009","DEU","math_score","perc_10_se",4.63934316471631
"2009","DEU","math_score","perc_50",515.04
"2009","DEU","math_score","perc_50_se",3.10881729923132
"2009","DEU","math_score","perc_90",638.89
"2009","DEU","math_score","perc_90_se",2.98804869438233
"2009","DEU","reading_score","mean",497.281563978523
"2009","DEU","reading_score","mean_se",2.66589127222526
"2009","DEU","reading_score","perc_10",368.66
"2009","DEU","reading_score","perc_10_se",4.39671525118469
"2009","DEU","reading_score","perc_50",505.3
"2009","DEU","reading_score","perc_50_se",3.14890854106626
"2009","DEU","reading_score","perc_90",613.89
"2009","DEU","reading_score","perc_90_se",2.5638515947691
"2009","DNK","math_score","mean",503.226027665883
"2009","DNK","math_score","mean_se",2.52810809055841
"2009","DNK","math_score","perc_10",388.54
"2009","DNK","math_score","perc_10_se",3.48524102466387
"2009","DNK","math_score","perc_50",504.6
"2009","DNK","math_score","perc_50_se",2.98099815498098
"2009","DNK","math_score","perc_90",614.36
"2009","DNK","math_score","perc_90_se",2.51725048415926
"2009","DNK","reading_score","mean",495.249362377257
"2009","DNK","reading_score","mean_se",2.02837169506764
"2009","DNK","reading_score","perc_10",382.88
"2009","DNK","reading_score","perc_10_se",3.37446292022895
"2009","DNK","reading_score","perc_50",499.58
"2009","DNK","reading_score","perc_50_se",2.24848504553622
"2009","DNK","reading_score","perc_90",598.02
"2009","DNK","reading_score","perc_90_se",3.56387219187221
"2009","ESP","math_score","mean",483.710489023168
"2009","ESP","math_score","mean_se",2.08407839448835
"2009","ESP","math_score","perc_10",363.62
"2009","ESP","math_score","perc_10_se",2.79737823684964
"2009","ESP","math_score","perc_50",488.64
"2009","ESP","math_score","perc_50_se",2.14708406915053
"2009","ESP","math_score","perc_90",598
"2009","ESP","math_score","perc_90_se",2.41225620529826
"2009","ESP","reading_score","mean",480.952857520022
"2009","ESP","reading_score","mean_se",2.05922692627611
"2009","ESP","reading_score","perc_10",364.17
"2009","ESP","reading_score","perc_10_se",3.55515822432702
"2009","ESP","reading_score","perc_50",488.54
"2009","ESP","reading_score","perc_50_se",2.26482780802427
"2009","ESP","reading_score","perc_90",588.64
"2009","ESP","reading_score","perc_90_se",1.70462165890264
"2009","EST","math_score","mean",512.033607594397
"2009","EST","math_score","mean_se",2.43399452782524
"2009","EST","math_score","perc_10",408.72
"2009","EST","math_score","perc_10_se",3.13691887048422
"2009","EST","math_score","perc_50",513.48
"2009","EST","math_score","perc_50_se",3.1595901632965
"2009","EST","math_score","perc_90",615.91
"2009","EST","math_score","perc_90_se",3.50610681525821
"2009","EST","reading_score","mean",500.343201726439
"2009","EST","reading_score","mean_se",2.48425187735423
"2009","EST","reading_score","perc_10",393.03
"2009","EST","reading_score","perc_10_se",3.96919891161932
"2009","EST","reading_score","perc_50",502.68
"2009","EST","reading_score","perc_50_se",2.33315237393531
"2009","EST","reading_score","perc_90",603.17
"2009","EST","reading_score","perc_90_se",2.79112522112498
"2009","FIN","math_score","mean",540.418037624019
"2009","FIN","math_score","mean_se",2.16706685560536
"2009","FIN","math_score","perc_10",431.31
"2009","FIN","math_score","perc_10_se",3.67877968897295
"2009","FIN","math_score","perc_50",543.47
"2009","FIN","math_score","perc_50_se",2.72749885426191
"2009","FIN","math_score","perc_90",644.19
"2009","FIN","math_score","perc_90_se",2.88287443361657
"2009","FIN","reading_score","mean",535.569351621947
"2009","FIN","reading_score","mean_se",2.17833017472531
"2009","FIN","reading_score","perc_10",419.11
"2009","FIN","reading_score","perc_10_se",2.83132566124069
"2009","FIN","reading_score","perc_50",540.62
"2009","FIN","reading_score","perc_50_se",1.76199744608215
"2009","FIN","reading_score","perc_90",642.09
"2009","FIN","reading_score","perc_90_se",1.71281493454488
"2009","FRA","math_score","mean",496.754879657035
"2009","FRA","math_score","mean_se",3.03816178193554
"2009","FRA","math_score","perc_10",357.77
"2009","FRA","math_score","perc_10_se",5.3209853410811
"2009","FRA","math_score","perc_50",503.75
"2009","FRA","math_score","perc_50_se",3.54097726623598
"2009","FRA","math_score","perc_90",620.67
"2009","FRA","math_score","perc_90_se",4.11236914685443
"2009","FRA","reading_score","mean",495.366137945718
"2009","FRA","reading_score","mean_se",3.52847040616109
"2009","FRA","reading_score","perc_10",351.34
"2009","FRA","reading_score","perc_10_se",7.03570998549543
"2009","FRA","reading_score","perc_50",504.06
"2009","FRA","reading_score","perc_50_se",3.5955882689763
"2009","FRA","reading_score","perc_90",623.51
"2009","FRA","reading_score","perc_90_se",3.85262183454332
"2009","GBR","math_score","mean",492.52100712156
"2009","GBR","math_score","mean_se",2.38997456350525
"2009","GBR","math_score","perc_10",379.97
"2009","GBR","math_score","perc_10_se",2.75374563095432
"2009","GBR","math_score","perc_50",493.62
"2009","GBR","math_score","perc_50_se",2.40569532568029
"2009","GBR","math_score","perc_90",607.42
"2009","GBR","math_score","perc_90_se",3.67575978540491
"2009","GBR","reading_score","mean",493.952433367503
"2009","GBR","reading_score","mean_se",2.27554852138276
"2009","GBR","reading_score","perc_10",368.58
"2009","GBR","reading_score","perc_10_se",2.67114862933532
"2009","GBR","reading_score","perc_50",496.53
"2009","GBR","reading_score","perc_50_se",2.78102319299928
"2009","GBR","reading_score","perc_90",615.81
"2009","GBR","reading_score","perc_90_se",2.2070919781468
"2009","GRC","math_score","mean",465.449172469624
"2009","GRC","math_score","mean_se",3.85262625445654
"2009","GRC","math_score","perc_10",351.54
"2009","GRC","math_score","perc_10_se",5.56403900058223
"2009","GRC","math_score","perc_50",467.6
"2009","GRC","math_score","perc_50_se",3.55424183195235
"2009","GRC","math_score","perc_90",577.82
"2009","GRC","math_score","perc_90_se",2.91289117544752
"2009","GRC","reading_score","mean",481.829062808953
"2009","GRC","reading_score","mean_se",4.35133870954434
"2009","GRC","reading_score","perc_10",352.06
"2009","GRC","reading_score","perc_10_se",7.11082414351529
"2009","GRC","reading_score","perc_50",487.5
"2009","GRC","reading_score","perc_50_se",4.6916260507419
"2009","GRC","reading_score","perc_90",601.18
"2009","GRC","reading_score","perc_90_se",3.36558613023051
"2009","HRV","math_score","mean",460.644853201292
"2009","HRV","math_score","mean_se",3.07415796684455
"2009","HRV","math_score","perc_10",346.48
"2009","HRV","math_score","perc_10_se",3.45807388585033
"2009","HRV","math_score","perc_50",460.2
"2009","HRV","math_score","perc_50_se",3.59951177244915
"2009","HRV","math_score","perc_90",572.37
"2009","HRV","math_score","perc_90_se",4.38637321713508
"2009","HRV","reading_score","mean",475.826752648241
"2009","HRV","reading_score","mean_se",2.83516617131934
"2009","HRV","reading_score","perc_10",358.56
"2009","HRV","reading_score","perc_10_se",3.55500632910829
"2009","HRV","reading_score","perc_50",480.43
"2009","HRV","reading_score","perc_50_se",3.31900813497044
"2009","HRV","reading_score","perc_90",588.16
"2009","HRV","reading_score","perc_90_se",3.70198392757181
"2009","HUN","math_score","mean",489.958370356468
"2009","HUN","math_score","mean_se",3.43674604759812
"2009","HUN","math_score","perc_10",368.21
"2009","HUN","math_score","perc_10_se",7.11053268046777
"2009","HUN","math_score","perc_50",492.53
"2009","HUN","math_score","perc_50_se",3.96716019338772
"2009","HUN","math_score","perc_90",605.87
"2009","HUN","math_score","perc_90_se",5.42439766241379
"2009","HUN","reading_score","mean",494.28650676002
"2009","HUN","reading_score","mean_se",3.13773377261018
"2009","HUN","reading_score","perc_10",369.54
"2009","HUN","reading_score","perc_10_se",7.2423345683557
"2009","HUN","reading_score","perc_50",500.93
"2009","HUN","reading_score","perc_50_se",3.45002028979542
"2009","HUN","reading_score","perc_90",607.4
"2009","HUN","reading_score","perc_90_se",3.36849521299942
"2009","IRL","math_score","mean",487.327053231352
"2009","IRL","math_score","mean_se",2.56674976750841
"2009","IRL","math_score","perc_10",377.95
"2009","IRL","math_score","perc_10_se",4.16144866602966
"2009","IRL","math_score","perc_50",492.06
"2009","IRL","math_score","perc_50_se",3.36356135665755
"2009","IRL","math_score","perc_90",591.38
"2009","IRL","math_score","perc_90_se",2.70757456037687
"2009","IRL","reading_score","mean",495.940056675935
"2009","IRL","reading_score","mean_se",2.97586849613628
"2009","IRL","reading_score","perc_10",373.11
"2009","IRL","reading_score","perc_10_se",4.8132540967624
"2009","IRL","reading_score","perc_50",503.98
"2009","IRL","reading_score","perc_50_se",3.97671975376691
"2009","IRL","reading_score","perc_90",611.75
"2009","IRL","reading_score","perc_90_se",2.30448041866273
"2009","ITA","math_score","mean",483.250279771564
"2009","ITA","math_score","mean_se",1.84297634601504
"2009","ITA","math_score","perc_10",363.62
"2009","ITA","math_score","perc_10_se",2.20002954525615
"2009","ITA","math_score","perc_50",485.05
"2009","ITA","math_score","perc_50_se",1.978288401624
"2009","ITA","math_score","perc_90",601.11
"2009","ITA","math_score","perc_90_se",2.08784817455677
"2009","ITA","reading_score","mean",486.332371637114
"2009","ITA","reading_score","mean_se",1.55864332613722
"2009","ITA","reading_score","perc_10",358.32
"2009","ITA","reading_score","perc_10_se",2.73842564259102
"2009","ITA","reading_score","perc_50",493.94
"2009","ITA","reading_score","perc_50_se",1.79026534346169
"2009","ITA","reading_score","perc_90",603.73
"2009","ITA","reading_score","perc_90_se",1.58977356878268
"2009","LTU","math_score","mean",476.492149627493
"2009","LTU","math_score","mean_se",2.57690047243852
"2009","LTU","math_score","perc_10",362.91
"2009","LTU","math_score","perc_10_se",4.26059033468368
"2009","LTU","math_score","perc_50",477.34
"2009","LTU","math_score","perc_50_se",2.99392885687018
"2009","LTU","math_score","perc_90",588.73
"2009","LTU","math_score","perc_90_se",3.47396531358621
"2009","LTU","reading_score","mean",467.96077821108
"2009","LTU","reading_score","mean_se",2.30145622254428
"2009","LTU","reading_score","perc_10",353.19
"2009","LTU","reading_score","perc_10_se",3.49428390374909
"2009","LTU","reading_score","perc_50",469.63
"2009","LTU","reading_score","perc_50_se",2.19304696712131
"2009","LTU","reading_score","perc_90",579.1
"2009","LTU","reading_score","perc_90_se",3.13370228324261
"2009","LUX","math_score","mean",488.176574547529
"2009","LUX","math_score","mean_se",0.952836489230905
"2009","LUX","math_score","perc_10",356.99
"2009","LUX","math_score","perc_10_se",3.28570768632878
"2009","LUX","math_score","perc_50",491.36
"2009","LUX","math_score","perc_50_se",1.71621094274568
"2009","LUX","math_score","perc_90",612.25
"2009","LUX","math_score","perc_90_se",1.92917210222413
"2009","LUX","reading_score","mean",471.154665800961
"2009","LUX","reading_score","mean_se",1.07114674049136
"2009","LUX","reading_score","perc_10",332.02
"2009","LUX","reading_score","perc_10_se",2.87742419535249
"2009","LUX","reading_score","perc_50",478.85
"2009","LUX","reading_score","perc_50_se",1.98270396176534
"2009","LUX","reading_score","perc_90",599.99
"2009","LUX","reading_score","perc_90_se",1.52759451426089
"2009","LVA","math_score","mean",481.484728859674
"2009","LVA","math_score","mean_se",3.05934561770724
"2009","LVA","math_score","perc_10",377.25
"2009","LVA","math_score","perc_10_se",4.70852577777801
"2009","LVA","math_score","perc_50",482.72
"2009","LVA","math_score","perc_50_se",3.40567834652657
"2009","LVA","math_score","perc_90",584.13
"2009","LVA","math_score","perc_90_se",4.05625751154929
"2009","LVA","reading_score","mean",483.547184286944
"2009","LVA","reading_score","mean_se",2.94057996518423
"2009","LVA","reading_score","perc_10",376.45
"2009","LVA","reading_score","perc_10_se",3.3596696266151
"2009","LVA","reading_score","perc_50",487.63
"2009","LVA","reading_score","perc_50_se",3.86595589731699
"2009","LVA","reading_score","perc_90",585.61
"2009","LVA","reading_score","perc_90_se",3.46644486469931
"2009","MLT","math_score","mean",462.599720451836
"2009","MLT","math_score","mean_se",1.29968849142302
"2009","MLT","math_score","perc_10",323.27
"2009","MLT","math_score","perc_10_se",2.69035871214231
"2009","MLT","math_score","perc_50",466.59
"2009","MLT","math_score","perc_50_se",2.51204000764319
"2009","MLT","math_score","perc_90",593.56
"2009","MLT","math_score","perc_90_se",2.29138058820446
"2009","MLT","reading_score","mean",442.150848310195
"2009","MLT","reading_score","mean_se",1.60645133863268
"2009","MLT","reading_score","perc_10",281.76
"2009","MLT","reading_score","perc_10_se",6.39266415510779
"2009","MLT","reading_score","perc_50",450.49
"2009","MLT","reading_score","perc_50_se",2.84348465795053
"2009","MLT","reading_score","perc_90",587.68
"2009","MLT","reading_score","perc_90_se",2.30454984758413
"2009","NLD","math_score","mean",525.893899748105
"2009","NLD","math_score","mean_se",4.79702434119428
"2009","NLD","math_score","perc_10",404.9
"2009","NLD","math_score","perc_10_se",4.90245499724374
"2009","NLD","math_score","perc_50",528.67
"2009","NLD","math_score","perc_50_se",5.47596064631585
"2009","NLD","math_score","perc_90",639.28
"2009","NLD","math_score","perc_90_se",4.19772676576264
"2009","NLD","reading_score","mean",508.199191742099
"2009","NLD","reading_score","mean_se",4.99421913209049
"2009","NLD","reading_score","perc_10",391.38
"2009","NLD","reading_score","perc_10_se",4.45431027208478
"2009","NLD","reading_score","perc_50",509.75
"2009","NLD","reading_score","perc_50_se",6.64469149020481
"2009","NLD","reading_score","perc_90",623.35
"2009","NLD","reading_score","perc_90_se",5.03039908953555
"2009","POL","math_score","mean",494.23069397731
"2009","POL","math_score","mean_se",2.7459284246089
"2009","POL","math_score","perc_10",377.17
"2009","POL","math_score","perc_10_se",2.97514285371308
"2009","POL","math_score","perc_50",494.48
"2009","POL","math_score","perc_50_se",2.66161511116841
"2009","POL","math_score","perc_90",606.72
"2009","POL","math_score","perc_90_se",3.79914529861652
"2009","POL","reading_score","mean",500.198077949492
"2009","POL","reading_score","mean_se",2.53035590478698
"2009","POL","reading_score","perc_10",383.76
"2009","POL","reading_score","perc_10_se",4.47649193007204
"2009","POL","reading_score","perc_50",503.74
"2009","POL","reading_score","perc_50_se",2.35960907779233
"2009","POL","reading_score","perc_90",612.45
"2009","POL","reading_score","perc_90_se",3.20991822325742
"2009","PRT","math_score","mean",487.270101657413
"2009","PRT","math_score","mean_se",2.88461786679178
"2009","PRT","math_score","perc_10",366.26
"2009","PRT","math_score","perc_10_se",2.73228201326291
"2009","PRT","math_score","perc_50",488.32
"2009","PRT","math_score","perc_50_se",3.04851521236159
"2009","PRT","math_score","perc_90",605.79
"2009","PRT","math_score","perc_90_se",4.6182940573333
"2009","PRT","reading_score","mean",489.10762953241
"2009","PRT","reading_score","mean_se",2.99972846639405
"2009","PRT","reading_score","perc_10",371.87
"2009","PRT","reading_score","perc_10_se",4.0592560894824
"2009","PRT","reading_score","perc_50",492.99
"2009","PRT","reading_score","perc_50_se",3.72812620494532
"2009","PRT","reading_score","perc_90",598.82
"2009","PRT","reading_score","perc_90_se",3.03081837133137
"2009","ROU","math_score","mean",426.412725722493
"2009","ROU","math_score","mean_se",3.39889284855539
"2009","ROU","math_score","perc_10",324.67
"2009","ROU","math_score","perc_10_se",4.52302940516639
"2009","ROU","math_score","perc_50",425.31
"2009","ROU","math_score","perc_50_se",3.76043614491723
"2009","ROU","math_score","perc_90",529.53
"2009","ROU","math_score","perc_90_se",4.19728245416007
"2009","ROU","reading_score","mean",424.413866816449
"2009","ROU","reading_score","mean_se",4.19178441249704
"2009","ROU","reading_score","perc_10",305.49
"2009","ROU","reading_score","perc_10_se",5.35416193255302
"2009","ROU","reading_score","perc_50",428.56
"2009","ROU","reading_score","perc_50_se",4.82450411959612
"2009","ROU","reading_score","perc_90",536.28
"2009","ROU","reading_score","perc_90_se",3.71179875532067
"2009","SVK","math_score","mean",496.707578587244
"2009","SVK","math_score","mean_se",3.13210284277122
"2009","SVK","math_score","perc_10",377.56
"2009","SVK","math_score","perc_10_se",4.27322653272677
"2009","SVK","math_score","perc_50",495.65
"2009","SVK","math_score","perc_50_se",3.28946196208437
"2009","SVK","math_score","perc_90",620.28
"2009","SVK","math_score","perc_90_se",5.91469229968898
"2009","SVK","reading_score","mean",477.474977560793
"2009","SVK","reading_score","mean_se",2.5129176356058
"2009","SVK","reading_score","perc_10",358.88
"2009","SVK","reading_score","perc_10_se",5.49839294703462
"2009","SVK","reading_score","perc_50",479.32
"2009","SVK","reading_score","perc_50_se",2.77844020990196
"2009","SVK","reading_score","perc_90",591.93
"2009","SVK","reading_score","perc_90_se",3.04531853834702
"2009","SVN","math_score","mean",501.039523991277
"2009","SVN","math_score","mean_se",1.09956062411268
"2009","SVN","math_score","perc_10",378.49
"2009","SVN","math_score","perc_10_se",1.85476952746158
"2009","SVN","math_score","perc_50",502.19
"2009","SVN","math_score","perc_50_se",2.06005218380506
"2009","SVN","math_score","perc_90",626.12
"2009","SVN","math_score","perc_90_se",2.68456141669362
"2009","SVN","reading_score","mean",482.766243441431
"2009","SVN","reading_score","mean_se",0.92231006869451
"2009","SVN","reading_score","perc_10",358.89
"2009","SVN","reading_score","perc_10_se",2.14064943416712
"2009","SVN","reading_score","perc_50",487.19
"2009","SVN","reading_score","perc_50_se",1.19041589371111
"2009","SVN","reading_score","perc_90",597.53
"2009","SVN","reading_score","perc_90_se",1.92996243486757
"2009","SWE","math_score","mean",493.869878206664
"2009","SWE","math_score","mean_se",2.82581953828635
"2009","SWE","math_score","perc_10",372.96
"2009","SWE","math_score","perc_10_se",3.47099625467963
"2009","SWE","math_score","perc_50",496.81
"2009","SWE","math_score","perc_50_se",3.32468043577123
"2009","SWE","math_score","perc_90",612.1
"2009","SWE","math_score","perc_90_se",3.48977506438454
"2009","SWE","reading_score","mean",497.707901918897
"2009","SWE","reading_score","mean_se",2.85217925291668
"2009","SWE","reading_score","perc_10",369.38
"2009","SWE","reading_score","perc_10_se",5.04272049592281
"2009","SWE","reading_score","perc_50",502.04
"2009","SWE","reading_score","perc_50_se",2.37959765506692
"2009","SWE","reading_score","perc_90",620.38
"2009","SWE","reading_score","perc_90_se",3.8609558402033
"2009","EU28","math_score","mean",493.401358637811
"2009","EU28","math_score","mean_se",0.726564367439963
"2009","EU28","math_score","perc_10",369.07
"2009","EU28","math_score","perc_10_se",1.07433002378227
"2009","EU28","math_score","perc_50",495.33
"2009","EU28","math_score","perc_50_se",0.836854228644387
"2009","EU28","math_score","perc_90",615.21
"2009","EU28","math_score","perc_90_se",1.08864365152237
"2009","EU28","reading_score","mean",490.185654448787
"2009","EU28","reading_score","mean_se",0.750762429644163
"2009","EU28","reading_score","perc_10",362.17
"2009","EU28","reading_score","perc_10_se",1.3505702499315
"2009","EU28","reading_score","perc_50",495.93
"2009","EU28","reading_score","perc_50_se",0.828990349762894
"2009","EU28","reading_score","perc_90",610.16
"2009","EU28","reading_score","perc_90_se",0.957329619305709
"2012","AUT","math_score","mean",505.618505427916
"2012","AUT","math_score","mean_se",2.68031767776907
"2012","AUT","math_score","perc_10",384.3356
"2012","AUT","math_score","perc_10_se",3.74326395202101
"2012","AUT","math_score","perc_50",506.473
"2012","AUT","math_score","perc_50_se",3.19174452776221
"2012","AUT","math_score","perc_90",625.7283
"2012","AUT","math_score","perc_90_se",3.64432929686661
"2012","AUT","reading_score","mean",489.058998937374
"2012","AUT","reading_score","mean_se",2.72830579969302
"2012","AUT","reading_score","perc_10",367.1341
"2012","AUT","reading_score","perc_10_se",4.89701602105812
"2012","AUT","reading_score","perc_50",494.2205
"2012","AUT","reading_score","perc_50_se",3.0792106975652
"2012","AUT","reading_score","perc_90",603.0442
"2012","AUT","reading_score","perc_90_se",3.09265146743046
"2012","BEL","math_score","mean",515.194141617899
"2012","BEL","math_score","mean_se",2.05717305987663
"2012","BEL","math_score","perc_10",377.2472
"2012","BEL","math_score","perc_10_se",3.8011237202964
"2012","BEL","math_score","perc_50",517.456
"2012","BEL","math_score","perc_50_se",2.51411024947197
"2012","BEL","math_score","perc_90",646.0586
"2012","BEL","math_score","perc_90_se",2.3764752775907
"2012","BEL","reading_score","mean",508.963170136103
"2012","BEL","reading_score","mean_se",2.20373118611249
"2012","BEL","reading_score","perc_10",372.8862
"2012","BEL","reading_score","perc_10_se",4.63241699234858
"2012","BEL","reading_score","perc_50",516.4644
"2012","BEL","reading_score","perc_50_se",2.36685753975605
"2012","BEL","reading_score","perc_90",631.9145
"2012","BEL","reading_score","perc_90_se",2.77924323917503
"2012","BGR","math_score","mean",438.444904881788
"2012","BGR","math_score","mean_se",3.93494468252406
"2012","BGR","math_score","perc_10",319.6059
"2012","BGR","math_score","perc_10_se",4.15252921831985
"2012","BGR","math_score","perc_50",435.5897
"2012","BGR","math_score","perc_50_se",4.34408406329804
"2012","BGR","math_score","perc_90",564.8933
"2012","BGR","math_score","perc_90_se",6.03911402140245
"2012","BGR","reading_score","mean",436.656390130884
"2012","BGR","reading_score","mean_se",5.95084993007848
"2012","BGR","reading_score","perc_10",276.6528
"2012","BGR","reading_score","perc_10_se",8.1649778828543
"2012","BGR","reading_score","perc_50",444.3395
"2012","BGR","reading_score","perc_50_se",7.46530020374265
"2012","BGR","reading_score","perc_90",584.7601
"2012","BGR","reading_score","perc_90_se",5.66677349145877
"2012","CZE","math_score","mean",498.78534098266
"2012","CZE","math_score","mean_se",2.78212446347359
"2012","CZE","math_score","perc_10",377.5588
"2012","CZE","math_score","perc_10_se",6.02795683362115
"2012","CZE","math_score","perc_50",499.9299
"2012","CZE","math_score","perc_50_se",2.66932502638776
"2012","CZE","math_score","perc_90",620.1979
"2012","CZE","math_score","perc_90_se",3.19577123344273
"2012","CZE","reading_score","mean",493.421540770479
"2012","CZE","reading_score","mean_se",2.77140600100664
"2012","CZE","reading_score","perc_10",379.2216
"2012","CZE","reading_score","perc_10_se",3.76073779503439
"2012","CZE","reading_score","perc_50",498.1952
"2012","CZE","reading_score","perc_50_se",3.65967746481845
"2012","CZE","reading_score","perc_90",604.8711
"2012","CZE","reading_score","perc_90_se",2.72262713697636
"2012","DEU","math_score","mean",513.660228440571
"2012","DEU","math_score","mean_se",2.82733671321493
"2012","DEU","math_score","perc_10",383.7903
"2012","DEU","math_score","perc_10_se",4.37990342810204
"2012","DEU","math_score","perc_50",515.5865
"2012","DEU","math_score","perc_50_se",2.90032983520842
"2012","DEU","math_score","perc_90",638.0355
"2012","DEU","math_score","perc_90_se",3.45311419960298
"2012","DEU","reading_score","mean",507.794290670223
"2012","DEU","reading_score","mean_se",2.79982973094834
"2012","DEU","reading_score","perc_10",385.7173
"2012","DEU","reading_score","perc_10_se",4.48290653744867
"2012","DEU","reading_score","perc_50",514.7503
"2012","DEU","reading_score","perc_50_se",3.39504393263181
"2012","DEU","reading_score","perc_90",620.6872
"2012","DEU","reading_score","perc_90_se",3.20762914985508
"2012","DNK","math_score","mean",499.884455821299
"2012","DNK","math_score","mean_se",2.26118554978676
"2012","DNK","math_score","perc_10",394.6175
"2012","DNK","math_score","perc_10_se",4.18807519798774
"2012","DNK","math_score","perc_50",499.6183
"2012","DNK","math_score","perc_50_se",2.40671589879237
"2012","DNK","math_score","perc_90",606.6443
"2012","DNK","math_score","perc_90_se",3.31931675213437
"2012","DNK","reading_score","mean",496.451882495291
"2012","DNK","reading_score","mean_se",2.56583801562816
"2012","DNK","reading_score","perc_10",387.0806
"2012","DNK","reading_score","perc_10_se",4.59750189972772
"2012","DNK","reading_score","perc_50",500.8165
"2012","DNK","reading_score","perc_50_se",2.30568857068771
"2012","DNK","reading_score","perc_90",601.4406
"2012","DNK","reading_score","perc_90_se",2.53960846283438
"2012","ESP","math_score","mean",484.626734517872
"2012","ESP","math_score","mean_se",1.83686088752886
"2012","ESP","math_score","perc_10",371.8726
"2012","ESP","math_score","perc_10_se",2.30107556188408
"2012","ESP","math_score","perc_50",485.5196
"2012","ESP","math_score","perc_50_se",2.14188934062898
"2012","ESP","math_score","perc_90",599.4781
"2012","ESP","math_score","perc_90_se",1.89795416580589
"2012","ESP","reading_score","mean",488.280951870071
"2012","ESP","reading_score","mean_se",1.89610631045541
"2012","ESP","reading_score","perc_10",367.9943
"2012","ESP","reading_score","perc_10_se",3.20823158227394
"2012","ESP","reading_score","perc_50",494.2205
"2012","ESP","reading_score","perc_50_se",2.0864957832452
"2012","ESP","reading_score","perc_90",601.4556
"2012","ESP","reading_score","perc_90_se",2.17659469883578
"2012","EST","math_score","mean",519.967205436026
"2012","EST","math_score","mean_se",1.99481884995423
"2012","EST","math_score","perc_10",417.1288
"2012","EST","math_score","perc_10_se",2.45797812347871
"2012","EST","math_score","perc_50",518.157
"2012","EST","math_score","perc_50_se",2.13894782837263
"2012","EST","math_score","perc_90",624.1704
"2012","EST","math_score","perc_90_se",2.40937974642852
"2012","EST","reading_score","mean",515.957196145433
"2012","EST","reading_score","mean_se",1.98578852331
"2012","EST","reading_score","perc_10",412.648
"2012","EST","reading_score","perc_10_se",2.78158760027435
"2012","EST","reading_score","perc_50",518.0383
"2012","EST","reading_score","perc_50_se",2.01238969548645
"2012","EST","reading_score","perc_90",618.0566
"2012","EST","reading_score","perc_90_se",2.38205693886605
"2012","FIN","math_score","mean",519.077986099301
"2012","FIN","math_score","mean_se",1.94196739534986
"2012","FIN","math_score","perc_10",408.4047
"2012","FIN","math_score","perc_10_se",3.30983518041306
"2012","FIN","math_score","perc_50",520.4938
"2012","FIN","math_score","perc_50_se",2.3256223135969
"2012","FIN","math_score","perc_90",631.3367
"2012","FIN","math_score","perc_90_se",2.23608223126966
"2012","FIN","reading_score","mean",524.554663361874
"2012","FIN","reading_score","mean_se",2.48560385265703
"2012","FIN","reading_score","perc_10",400.3929
"2012","FIN","reading_score","perc_10_se",3.22268427603449
"2012","FIN","reading_score","perc_50",531.4307
"2012","FIN","reading_score","perc_50_se",2.84164468873221
"2012","FIN","reading_score","perc_90",640.2179
"2012","FIN","reading_score","perc_90_se",3.14793443951746
"2012","FRA","math_score","mean",496.131770200288
"2012","FRA","math_score","mean_se",2.32327312439399
"2012","FRA","math_score","perc_10",365.4074
"2012","FRA","math_score","perc_10_se",4.50856949197859
"2012","FRA","math_score","perc_50",497.8268
"2012","FRA","math_score","perc_50_se",2.55178221993963
"2012","FRA","math_score","perc_90",621.8336
"2012","FRA","math_score","perc_90_se",2.53058497189876
"2012","FRA","reading_score","mean",505.703249685206
"2012","FRA","reading_score","mean_se",2.79357276810002
"2012","FRA","reading_score","perc_10",356.808
"2012","FRA","reading_score","perc_10_se",5.24125218139712
"2012","FRA","reading_score","perc_50",514.8758
"2012","FRA","reading_score","perc_50_se",2.64795590550522
