"year","area","concept","level","metric","value"
"2018","SVN","hisced","low","freq",1.61251581643092
"2018","SVN","hisced","low","freq_se",0.166108102646327
"2018","SVN","hisced","medium","freq",37.8208424918789
"2018","SVN","hisced","medium","freq_se",0.677973688421526
"2018","SWE","hisced","high","freq",75.6705449850226
"2018","SWE","hisced","high","freq_se",0.772938879361121
"2018","SWE","hisced","low","freq",5.26066855833151
"2018","SWE","hisced","low","freq_se",0.349893579955096
"2018","SWE","hisced","medium","freq",19.0687864566459
"2018","SWE","hisced","medium","freq_se",0.744997114760998
"2018","EU28","hisced","high","freq",59.2233594364584
"2018","EU28","hisced","high","freq_se",0.284052746049542
"2018","EU28","hisced","low","freq",10.3170960398262
"2018","EU28","hisced","low","freq_se",0.155142443201149
"2018","EU28","hisced","medium","freq",30.4595445237154
"2018","EU28","hisced","medium","freq_se",0.25500418029616
"2022","AUT","hisced","high","freq",90.7105894432291
"2022","AUT","hisced","high","freq_se",0.66413898263099
"2022","AUT","hisced","low","freq",2.26242293710495
"2022","AUT","hisced","low","freq_se",0.29833620169038
"2022","AUT","hisced","medium","freq",7.02698761966596
"2022","AUT","hisced","medium","freq_se",0.503227413935453
"2022","BEL","hisced","high","freq",84.0594062218183
"2022","BEL","hisced","high","freq_se",0.700715253749718
"2022","BEL","hisced","low","freq",3.39086177564565
"2022","BEL","hisced","low","freq_se",0.367285901238009
"2022","BEL","hisced","medium","freq",12.549732002536
"2022","BEL","hisced","medium","freq_se",0.565148206697197
"2022","BGR","hisced","high","freq",82.5550400387952
"2022","BGR","hisced","high","freq_se",1.27857819477149
"2022","BGR","hisced","low","freq",3.64813318558947
"2022","BGR","hisced","low","freq_se",0.569725252213968
"2022","BGR","hisced","medium","freq",13.7968267756154
"2022","BGR","hisced","medium","freq_se",0.997708402523802
"2022","CZE","hisced","high","freq",79.6410224306823
"2022","CZE","hisced","high","freq_se",0.784173283733029
"2022","CZE","hisced","low","freq",0.0369700077177422
"2022","CZE","hisced","low","freq_se",0.0260587371398481
"2022","CZE","hisced","medium","freq",20.3220075616
"2022","CZE","hisced","medium","freq_se",0.782201422413319
"2022","DEU","hisced","high","freq",68.4011348940589
"2022","DEU","hisced","high","freq_se",0.955368973515441
"2022","DEU","hisced","low","freq",3.33454073706101
"2022","DEU","hisced","low","freq_se",0.387874356641014
"2022","DEU","hisced","medium","freq",28.2643243688801
"2022","DEU","hisced","medium","freq_se",0.841471203909824
"2022","DNK","hisced","high","freq",88.8407198579529
"2022","DNK","hisced","high","freq_se",0.538894444705483
"2022","DNK","hisced","low","freq",0.452156782297448
"2022","DNK","hisced","low","freq_se",0.0860873064930344
"2022","DNK","hisced","medium","freq",10.7071233597497
"2022","DNK","hisced","medium","freq_se",0.521363881852331
"2022","ESP","hisced","high","freq",75.2615205537919
"2022","ESP","hisced","high","freq_se",0.649592836695198
"2022","ESP","hisced","low","freq",5.82361906538323
"2022","ESP","hisced","low","freq_se",0.371605749631136
"2022","ESP","hisced","medium","freq",18.9148603808248
"2022","ESP","hisced","medium","freq_se",0.482445879933023
"2022","EST","hisced","high","freq",93.3273177973121
"2022","EST","hisced","high","freq_se",0.538338476859054
"2022","EST","hisced","low","freq",0.104740714482505
"2022","EST","hisced","low","freq_se",0.0685436877638386
"2022","EST","hisced","medium","freq",6.56794148820537
"2022","EST","hisced","medium","freq_se",0.529751771319557
"2022","FIN","hisced","high","freq",77.4754735970874
"2022","FIN","hisced","high","freq_se",0.65784721301241
"2022","FIN","hisced","low","freq",0.519311966114307
"2022","FIN","hisced","low","freq_se",0.091125711322173
"2022","FIN","hisced","medium","freq",22.0052144367983
"2022","FIN","hisced","medium","freq_se",0.658784000053838
"2022","FRA","hisced","high","freq",85.4468905025064
"2022","FRA","hisced","high","freq_se",0.820492139238917
"2022","FRA","hisced","low","freq",2.08675406476904
"2022","FRA","hisced","low","freq_se",0.2111078487987
"2022","FRA","hisced","medium","freq",12.4663554327245
"2022","FRA","hisced","medium","freq_se",0.769827288921652
"2022","GBR","hisced","high","freq",77.7573556060528
"2022","GBR","hisced","high","freq_se",0.838927720991564
"2022","GBR","hisced","low","freq",1.1060042535411
"2022","GBR","hisced","low","freq_se",0.322894450070979
"2022","GBR","hisced","medium","freq",21.1366401404061
"2022","GBR","hisced","medium","freq_se",0.778161923790479
"2022","GRC","hisced","high","freq",63.6480470137187
"2022","GRC","hisced","high","freq_se",1.10732010178588
"2022","GRC","hisced","low","freq",1.82090663456028
"2022","GRC","hisced","low","freq_se",0.267968918927463
"2022","GRC","hisced","medium","freq",34.531046351721
"2022","GRC","hisced","medium","freq_se",1.06554017788857
"2022","HRV","hisced","high","freq",70.0814885360155
"2022","HRV","hisced","high","freq_se",0.987994207094096
"2022","HRV","hisced","low","freq",0.167014098520949
"2022","HRV","hisced","low","freq_se",0.0658010538166888
"2022","HRV","hisced","medium","freq",29.7514973654636
"2022","HRV","hisced","medium","freq_se",0.990997675940016
"2022","HUN","hisced","high","freq",79.4423175744522
"2022","HUN","hisced","high","freq_se",0.876802490805464
"2022","HUN","hisced","low","freq",0.1982841542243
"2022","HUN","hisced","low","freq_se",0.0768104357535001
"2022","HUN","hisced","medium","freq",20.3593982713234
"2022","HUN","hisced","medium","freq_se",0.870126440396685
"2022","IRL","hisced","high","freq",93.3125176379625
"2022","IRL","hisced","high","freq_se",0.560274292125529
"2022","IRL","hisced","low","freq",0.861603653725113
"2022","IRL","hisced","low","freq_se",0.190607005899128
"2022","IRL","hisced","medium","freq",5.82587870831236
"2022","IRL","hisced","medium","freq_se",0.489764148942526
"2022","ITA","hisced","high","freq",77.5582316183804
"2022","ITA","hisced","high","freq_se",0.901105494214088
"2022","ITA","hisced","low","freq",0.970840549385397
"2022","ITA","hisced","low","freq_se",0.162105132246318
"2022","ITA","hisced","medium","freq",21.4709278322342
"2022","ITA","hisced","medium","freq_se",0.8816048091411
"2022","LTU","hisced","high","freq",91.5006778328535
"2022","LTU","hisced","high","freq_se",0.44528356341837
"2022","LTU","hisced","low","freq",0.391099354031598
"2022","LTU","hisced","low","freq_se",0.0781319744028654
"2022","LTU","hisced","medium","freq",8.10822281311494
"2022","LTU","hisced","medium","freq_se",0.429917565510432
"2022","LVA","hisced","high","freq",93.4509424087634
"2022","LVA","hisced","high","freq_se",0.479548375044967
"2022","LVA","hisced","low","freq",0.552087458104043
"2022","LVA","hisced","low","freq_se",0.131932973950805
"2022","LVA","hisced","medium","freq",5.9969701331326
"2022","LVA","hisced","medium","freq_se",0.47564883459451
"2022","MLT","hisced","high","freq",61.8588280689473
"2022","MLT","hisced","high","freq_se",1.00165405518122
"2022","MLT","hisced","low","freq",1.89393068573201
"2022","MLT","hisced","low","freq_se",0.367792800172762
"2022","MLT","hisced","medium","freq",36.2472412453207
"2022","MLT","hisced","medium","freq_se",1.05267746868838
"2022","NLD","hisced","high","freq",65.7729192939484
"2022","NLD","hisced","high","freq_se",1.08695546292842
"2022","NLD","hisced","low","freq",3.54544040981233
"2022","NLD","hisced","low","freq_se",0.425134681203148
"2022","NLD","hisced","medium","freq",30.6816402962392
"2022","NLD","hisced","medium","freq_se",0.989406848342176
"2022","POL","hisced","high","freq",77.5387261272514
"2022","POL","hisced","high","freq_se",0.709989735939423
"2022","POL","hisced","low","freq",0.352702358479388
"2022","POL","hisced","low","freq_se",0.0840312897167694
"2022","POL","hisced","medium","freq",22.1085715142692
"2022","POL","hisced","medium","freq_se",0.702465251032372
"2022","PRT","hisced","high","freq",59.1061489061262
"2022","PRT","hisced","high","freq_se",0.95650527052125
"2022","PRT","hisced","low","freq",11.6921273101335
"2022","PRT","hisced","low","freq_se",0.70061100382555
"2022","PRT","hisced","medium","freq",29.2017237837403
"2022","PRT","hisced","medium","freq_se",0.702383381126335
"2022","ROU","hisced","high","freq",81.4519795188488
"2022","ROU","hisced","high","freq_se",0.750768733466267
"2022","ROU","hisced","low","freq",1.77935674776126
"2022","ROU","hisced","low","freq_se",0.298147880974514
"2022","ROU","hisced","medium","freq",16.76866373339
"2022","ROU","hisced","medium","freq_se",0.636627236878626
"2022","SVK","hisced","high","freq",80.1717074853681
"2022","SVK","hisced","high","freq_se",1.22296340230568
"2022","SVK","hisced","low","freq",0.662685392934663
"2022","SVK","hisced","low","freq_se",0.162350667536066
"2022","SVK","hisced","medium","freq",19.1656071216972
"2022","SVK","hisced","medium","freq_se",1.16946141926291
"2022","SVN","hisced","high","freq",69.1972172443469
"2022","SVN","hisced","high","freq_se",0.857699297599912
"2022","SVN","hisced","low","freq",0.291574458397862
"2022","SVN","hisced","low","freq_se",0.116692064786817
"2022","SVN","hisced","medium","freq",30.5112082972552
"2022","SVN","hisced","medium","freq_se",0.831383094817267
"2022","SWE","hisced","high","freq",85.7140040342975
"2022","SWE","hisced","high","freq_se",0.750780339521079
"2022","SWE","hisced","low","freq",2.18977577523691
"2022","SWE","hisced","low","freq_se",0.287000627162542
"2022","SWE","hisced","medium","freq",12.0962201904656
"2022","SWE","hisced","medium","freq_se",0.666093045416574
"2022","EU28","hisced","high","freq",77.4446603079429
"2022","EU28","hisced","high","freq_se",0.259702966194999
"2022","EU28","hisced","low","freq",2.32749657302892
"2022","EU28","hisced","low","freq_se",0.0952656044874993
"2022","EU28","hisced","medium","freq",20.2278431190282
"2022","EU28","hisced","medium","freq_se",0.244442122450049
