year,area,concept,computer,metric,value
2003,ESP,reading_score,daily,mean,0
2003,ESP,reading_score,daily,mean_se,
2003,ESP,reading_score,monthly,mean,0
2003,ESP,reading_score,monthly,mean_se,
2003,ESP,reading_score,never,mean,0
2003,ESP,reading_score,never,mean_se,
2003,ESP,reading_score,weekly,mean,0
2003,ESP,reading_score,weekly,mean_se,
2003,ESP,reading_score,yearly,mean,0
2003,ESP,reading_score,yearly,mean_se,
2003,FIN,math_score,daily,mean,553.999783164269
2003,FIN,math_score,daily,mean_se,3.64508208320719
2003,FIN,math_score,monthly,mean,548.027080130694
2003,FIN,math_score,monthly,mean_se,12.988750257533
2003,FIN,math_score,never,mean,512.971891363046
2003,FIN,math_score,never,mean_se,24.9130295795419
2003,FIN,math_score,weekly,mean,544.001409256408
2003,FIN,math_score,weekly,mean_se,8.16556905001594
2003,FIN,math_score,yearly,mean,530.127748930517
2003,FIN,math_score,yearly,mean_se,39.5558605583418
2003,FIN,reading_score,daily,mean,546.805087572478
2003,FIN,reading_score,daily,mean_se,1.88194034127781
2003,FIN,reading_score,monthly,mean,552.287894544685
2003,FIN,reading_score,monthly,mean_se,3.92275374565398
2003,FIN,reading_score,never,mean,517.672635466895
2003,FIN,reading_score,never,mean_se,5.2378216801652
2003,FIN,reading_score,weekly,mean,549.065710892133
2003,FIN,reading_score,weekly,mean_se,2.79569807964993
2003,FIN,reading_score,yearly,mean,531.764744226546
2003,FIN,reading_score,yearly,mean_se,7.07914602998176
2003,FRA,math_score,daily,mean,0
2003,FRA,math_score,daily,mean_se,
2003,FRA,math_score,monthly,mean,0
2003,FRA,math_score,monthly,mean_se,
2003,FRA,math_score,never,mean,0
2003,FRA,math_score,never,mean_se,
2003,FRA,math_score,weekly,mean,0
2003,FRA,math_score,weekly,mean_se,
2003,FRA,math_score,yearly,mean,0
2003,FRA,math_score,yearly,mean_se,
2003,FRA,reading_score,daily,mean,0
2003,FRA,reading_score,daily,mean_se,
2003,FRA,reading_score,monthly,mean,0
2003,FRA,reading_score,monthly,mean_se,
2003,FRA,reading_score,never,mean,0
2003,FRA,reading_score,never,mean_se,
2003,FRA,reading_score,weekly,mean,0
2003,FRA,reading_score,weekly,mean_se,
2003,FRA,reading_score,yearly,mean,0
2003,FRA,reading_score,yearly,mean_se,
2003,GBR,math_score,daily,mean,534.628857993076
2003,GBR,math_score,daily,mean_se,8.08854704543779
2003,GBR,math_score,monthly,mean,520.221566871994
2003,GBR,math_score,monthly,mean_se,29.8379316325098
2003,GBR,math_score,never,mean,469.091294070988
2003,GBR,math_score,never,mean_se,26.5756464251257
2003,GBR,math_score,weekly,mean,532.246059599663
2003,GBR,math_score,weekly,mean_se,10.4408688070731
2003,GBR,math_score,yearly,mean,486.258418101339
2003,GBR,math_score,yearly,mean_se,97.4143550655869
2003,GBR,reading_score,daily,mean,523.8132327945
2003,GBR,reading_score,daily,mean_se,3.02168649812896
2003,GBR,reading_score,monthly,mean,514.051626412616
2003,GBR,reading_score,monthly,mean_se,6.39326407894628
2003,GBR,reading_score,never,mean,467.894201472346
2003,GBR,reading_score,never,mean_se,6.13222165734198
2003,GBR,reading_score,weekly,mean,526.048559497749
2003,GBR,reading_score,weekly,mean_se,4.27224379211284
2003,GBR,reading_score,yearly,mean,490.383164675682
2003,GBR,reading_score,yearly,mean_se,11.3172220576
2003,GRC,math_score,daily,mean,466.563396340831
2003,GRC,math_score,daily,mean_se,20.7841659616557
2003,GRC,math_score,monthly,mean,470.894064148542
2003,GRC,math_score,monthly,mean_se,36.8301741997633
2003,GRC,math_score,never,mean,429.52517767892
2003,GRC,math_score,never,mean_se,12.8830450171631
2003,GRC,math_score,weekly,mean,465.655203822372
2003,GRC,math_score,weekly,mean_se,27.347038486835
2003,GRC,math_score,yearly,mean,455.739712868173
2003,GRC,math_score,yearly,mean_se,125.879418096222
2003,GRC,reading_score,daily,mean,483.602629824661
2003,GRC,reading_score,daily,mean_se,5.41027298076496
2003,GRC,reading_score,monthly,mean,505.468855137417
2003,GRC,reading_score,monthly,mean_se,8.01668698240399
2003,GRC,reading_score,never,mean,461.323250114964
2003,GRC,reading_score,never,mean_se,3.81007514264144
2003,GRC,reading_score,weekly,mean,495.013695101393
2003,GRC,reading_score,weekly,mean_se,5.7868817924682
2003,GRC,reading_score,yearly,mean,499.215779385954
2003,GRC,reading_score,yearly,mean_se,14.5013047584842
2003,HUN,math_score,daily,mean,512.122024382316
2003,HUN,math_score,daily,mean_se,14.0065736348582
2003,HUN,math_score,monthly,mean,520.001793617886
2003,HUN,math_score,monthly,mean_se,42.9162368759825
2003,HUN,math_score,never,mean,452.416685968766
2003,HUN,math_score,never,mean_se,12.0827796896537
2003,HUN,math_score,weekly,mean,513.133698813637
2003,HUN,math_score,weekly,mean_se,13.9199936468316
2003,HUN,math_score,yearly,mean,486.415831128118
2003,HUN,math_score,yearly,mean_se,178.741591378607
2003,HUN,reading_score,daily,mean,494.341201404002
2003,HUN,reading_score,daily,mean_se,3.27759349606362
2003,HUN,reading_score,monthly,mean,513.762802650318
2003,HUN,reading_score,monthly,mean_se,6.72587358918016
2003,HUN,reading_score,never,mean,455.309075431086
2003,HUN,reading_score,never,mean_se,3.50165429087528
2003,HUN,reading_score,weekly,mean,505.157123743459
2003,HUN,reading_score,weekly,mean_se,3.75825871790578
2003,HUN,reading_score,yearly,mean,485.516459936994
2003,HUN,reading_score,yearly,mean_se,13.0606959580849
2003,IRL,math_score,daily,mean,519.390113723255
2003,IRL,math_score,daily,mean_se,12.6423932012934
2003,IRL,math_score,monthly,mean,511.959375131988
2003,IRL,math_score,monthly,mean_se,15.7419128533302
2003,IRL,math_score,never,mean,462.579580826525
2003,IRL,math_score,never,mean_se,23.4276878004727
2003,IRL,math_score,weekly,mean,515.532386589106
2003,IRL,math_score,weekly,mean_se,10.12060298441
2003,IRL,math_score,yearly,mean,491.898126528579
2003,IRL,math_score,yearly,mean_se,23.2763671625737
2003,IRL,reading_score,daily,mean,527.154390590163
2003,IRL,reading_score,daily,mean_se,3.81538323657041
2003,IRL,reading_score,monthly,mean,528.005853265949
2003,IRL,reading_score,monthly,mean_se,3.81612547177274
2003,IRL,reading_score,never,mean,479.666198655761
2003,IRL,reading_score,never,mean_se,5.6814081820934
2003,IRL,reading_score,weekly,mean,529.798054554535
2003,IRL,reading_score,weekly,mean_se,3.29918691214768
2003,IRL,reading_score,yearly,mean,505.407674063275
2003,IRL,reading_score,yearly,mean_se,6.0765430047546
2003,ITA,math_score,daily,mean,481.529394684408
2003,ITA,math_score,daily,mean_se,11.1086793669414
2003,ITA,math_score,monthly,mean,487.764048346131
2003,ITA,math_score,monthly,mean_se,19.5897768761891
2003,ITA,math_score,never,mean,427.46231042684
2003,ITA,math_score,never,mean_se,24.0740571043418
2003,ITA,math_score,weekly,mean,479.54410548729
2003,ITA,math_score,weekly,mean_se,9.28231091917903
2003,ITA,math_score,yearly,mean,463.854107592588
2003,ITA,math_score,yearly,mean_se,74.819086094748
2003,ITA,reading_score,daily,mean,481.583109098147
2003,ITA,reading_score,daily,mean_se,3.35863768222897
2003,ITA,reading_score,monthly,mean,506.58206392299
2003,ITA,reading_score,monthly,mean_se,4.50957358475658
2003,ITA,reading_score,never,mean,441.317895710564
2003,ITA,reading_score,never,mean_se,5.40117731814197
2003,ITA,reading_score,weekly,mean,496.672173327357
2003,ITA,reading_score,weekly,mean_se,3.41841389298571
2003,ITA,reading_score,yearly,mean,487.710403707705
2003,ITA,reading_score,yearly,mean_se,8.10049482332736
2003,LUX,math_score,daily,mean,0
2003,LUX,math_score,daily,mean_se,
2003,LUX,math_score,monthly,mean,0
2003,LUX,math_score,monthly,mean_se,
2003,LUX,math_score,never,mean,0
2003,LUX,math_score,never,mean_se,
2003,LUX,math_score,weekly,mean,0
2003,LUX,math_score,weekly,mean_se,
2003,LUX,math_score,yearly,mean,0
2003,LUX,math_score,yearly,mean_se,
2003,LUX,reading_score,daily,mean,0
2003,LUX,reading_score,daily,mean_se,
2003,LUX,reading_score,monthly,mean,0
2003,LUX,reading_score,monthly,mean_se,
2003,LUX,reading_score,never,mean,0
2003,LUX,reading_score,never,mean_se,
2003,LUX,reading_score,weekly,mean,0
2003,LUX,reading_score,weekly,mean_se,
2003,LUX,reading_score,yearly,mean,0
2003,LUX,reading_score,yearly,mean_se,
2003,LVA,math_score,daily,mean,505.233980301573
2003,LVA,math_score,daily,mean_se,27.6735400204232
2003,LVA,math_score,monthly,mean,495.479047758905
2003,LVA,math_score,monthly,mean_se,81.0071944609895
2003,LVA,math_score,never,mean,479.94036670564
2003,LVA,math_score,never,mean_se,13.0982965458774
2003,LVA,math_score,weekly,mean,507.15891524333
2003,LVA,math_score,weekly,mean_se,30.530974599643
2003,LVA,math_score,yearly,mean,468.973328380174
2003,LVA,math_score,yearly,mean_se,105.208874218453
2003,LVA,reading_score,daily,mean,504.014099329028
2003,LVA,reading_score,daily,mean_se,5.21550743250554
2003,LVA,reading_score,monthly,mean,502.839901100246
2003,LVA,reading_score,monthly,mean_se,8.78373906927381
2003,LVA,reading_score,never,mean,489.13968200199
2003,LVA,reading_score,never,mean_se,4.40498003527649
2003,LVA,reading_score,weekly,mean,512.853577621764
2003,LVA,reading_score,weekly,mean_se,5.80649116205631
2003,LVA,reading_score,yearly,mean,477.466693953769
2003,LVA,reading_score,yearly,mean_se,11.6981183052865
2003,NLD,math_score,daily,mean,0
2003,NLD,math_score,daily,mean_se,
2003,NLD,math_score,monthly,mean,0
2003,NLD,math_score,monthly,mean_se,
2003,NLD,math_score,never,mean,0
2003,NLD,math_score,never,mean_se,
2003,NLD,math_score,weekly,mean,0
2003,NLD,math_score,weekly,mean_se,
2003,NLD,math_score,yearly,mean,0
2003,NLD,math_score,yearly,mean_se,
2003,NLD,reading_score,daily,mean,0
2003,NLD,reading_score,daily,mean_se,
2003,NLD,reading_score,monthly,mean,0
2003,NLD,reading_score,monthly,mean_se,
2003,NLD,reading_score,never,mean,0
2003,NLD,reading_score,never,mean_se,
2003,NLD,reading_score,weekly,mean,0
2003,NLD,reading_score,weekly,mean_se,
2003,NLD,reading_score,yearly,mean,0
2003,NLD,reading_score,yearly,mean_se,
2003,POL,math_score,daily,mean,512.084073197041
2003,POL,math_score,daily,mean_se,6.06925037952287
2003,POL,math_score,monthly,mean,491.910634279819
2003,POL,math_score,monthly,mean_se,82.8617886499987
2003,POL,math_score,never,mean,463.585025027883
2003,POL,math_score,never,mean_se,8.0833769935677
2003,POL,math_score,weekly,mean,503.929140529551
2003,POL,math_score,weekly,mean_se,19.5205409790526
2003,POL,math_score,yearly,mean,453.014800962987
2003,POL,math_score,yearly,mean_se,184.5209970632
2003,POL,reading_score,daily,mean,513.378910719713
2003,POL,reading_score,daily,mean_se,2.97439604047789
2003,POL,reading_score,monthly,mean,504.699013897493
2003,POL,reading_score,monthly,mean_se,10.257209256313
2003,POL,reading_score,never,mean,473.962586032133
2003,POL,reading_score,never,mean_se,3.18475442358137
2003,POL,reading_score,weekly,mean,514.588444995417
2003,POL,reading_score,weekly,mean_se,4.99220026298024
2003,POL,reading_score,yearly,mean,480.575139554458
2003,POL,reading_score,yearly,mean_se,17.2773336889937
2003,PRT,math_score,daily,mean,487.396631385015
2003,PRT,math_score,daily,mean_se,12.7942170694205
2003,PRT,math_score,monthly,mean,476.494704053204
2003,PRT,math_score,monthly,mean_se,40.9348632058241
2003,PRT,math_score,never,mean,429.688186023693
2003,PRT,math_score,never,mean_se,15.3936042149858
2003,PRT,math_score,weekly,mean,472.294435416639
2003,PRT,math_score,weekly,mean_se,17.2390295774003
2003,PRT,math_score,yearly,mean,447.839509422556
2003,PRT,math_score,yearly,mean_se,100.922601948354
2003,PRT,reading_score,daily,mean,494.335704371819
2003,PRT,reading_score,daily,mean_se,3.88368070609745
2003,PRT,reading_score,monthly,mean,497.535945868226
2003,PRT,reading_score,monthly,mean_se,6.12995982134873
2003,PRT,reading_score,never,mean,444.205056494923
2003,PRT,reading_score,never,mean_se,5.12668493871291
2003,PRT,reading_score,weekly,mean,490.632714654911
2003,PRT,reading_score,weekly,mean_se,4.37575619510775
2003,PRT,reading_score,yearly,mean,474.783003861646
2003,PRT,reading_score,yearly,mean_se,12.6976458410668
2003,SVK,math_score,daily,mean,530.020616378147
2003,SVK,math_score,daily,mean_se,8.50999081287679
2003,SVK,math_score,monthly,mean,523.748480577788
2003,SVK,math_score,monthly,mean_se,25.4184478921127
2003,SVK,math_score,never,mean,492.093580172558
2003,SVK,math_score,never,mean_se,14.3868898026064
2003,SVK,math_score,weekly,mean,523.698000661163
2003,SVK,math_score,weekly,mean_se,11.4195094547166
2003,SVK,math_score,yearly,mean,501.228354881725
2003,SVK,math_score,yearly,mean_se,72.6018787003383
2003,SVK,reading_score,daily,mean,490.526311717967
2003,SVK,reading_score,daily,mean_se,2.87681702335166
2003,SVK,reading_score,monthly,mean,506.108701119485
2003,SVK,reading_score,monthly,mean_se,5.32927536241105
2003,SVK,reading_score,never,mean,466.758175840881
2003,SVK,reading_score,never,mean_se,3.92911884021738
2003,SVK,reading_score,weekly,mean,500.738443790175
2003,SVK,reading_score,weekly,mean_se,3.40348420478161
2003,SVK,reading_score,yearly,mean,484.570596956872
2003,SVK,reading_score,yearly,mean_se,9.38181118095255
2003,SWE,math_score,daily,mean,513.643393174725
2003,SWE,math_score,daily,mean_se,6.94376483142251
2003,SWE,math_score,monthly,mean,511.272581140376
2003,SWE,math_score,monthly,mean_se,24.4949137757388
2003,SWE,math_score,never,mean,463.32493370978
2003,SWE,math_score,never,mean_se,60.1163012277237
2003,SWE,math_score,weekly,mean,516.078354599764
2003,SWE,math_score,weekly,mean_se,17.435051734645
2003,SWE,math_score,yearly,mean,489.883336841507
2003,SWE,math_score,yearly,mean_se,138.046569024833
2003,SWE,reading_score,daily,mean,516.491923720464
2003,SWE,reading_score,daily,mean_se,2.55139701106391
2003,SWE,reading_score,monthly,mean,522.356568453188
2003,SWE,reading_score,monthly,mean_se,6.81825619468134
2003,SWE,reading_score,never,mean,471.715846218453
2003,SWE,reading_score,never,mean_se,9.7611736350931
2003,SWE,reading_score,weekly,mean,527.865261700483
2003,SWE,reading_score,weekly,mean_se,4.90162998973338
2003,SWE,reading_score,yearly,mean,491.429424604838
2003,SWE,reading_score,yearly,mean_se,12.8911860787162
2003,EU28,math_score,daily,mean,515.963522851088
2003,EU28,math_score,daily,mean_se,2.21325586207248
2003,EU28,math_score,monthly,mean,503.886648573451
2003,EU28,math_score,monthly,mean_se,6.2814552390029
2003,EU28,math_score,never,mean,455.590222762777
2003,EU28,math_score,never,mean_se,3.12638589127093
2003,EU28,math_score,weekly,mean,505.413458819646
2003,EU28,math_score,weekly,mean_se,2.41164252632529
2003,EU28,math_score,yearly,mean,474.459409855615
2003,EU28,math_score,yearly,mean_se,12.4239753099871
2003,EU28,reading_score,daily,mean,506.75185015028
2003,EU28,reading_score,daily,mean_se,1.56919629876893
2003,EU28,reading_score,monthly,mean,509.693091171105
2003,EU28,reading_score,monthly,mean_se,2.50388365371241
2003,EU28,reading_score,never,mean,463.461334244514
2003,EU28,reading_score,never,mean_se,1.89113336626995
2003,EU28,reading_score,weekly,mean,508.339976503138
2003,EU28,reading_score,weekly,mean_se,1.70529118611908
2003,EU28,reading_score,yearly,mean,483.745507720713
2003,EU28,reading_score,yearly,mean_se,3.91720164196946
2006,AUT,math_score,daily,mean,517.135882214088
2006,AUT,math_score,daily,mean_se,15.8987962826501
2006,AUT,math_score,monthly,mean,479.651507043382
2006,AUT,math_score,monthly,mean_se,40.9376537187567
2006,AUT,math_score,never,mean,423.641799609506
2006,AUT,math_score,never,mean_se,159.665713696747
2006,AUT,math_score,weekly,mean,500.518322224794
2006,AUT,math_score,weekly,mean_se,21.6582113196028
2006,AUT,math_score,yearly,mean,463.039383163561
2006,AUT,math_score,yearly,mean_se,87.9810882869836
2006,AUT,reading_score,daily,mean,504.621528865756
2006,AUT,reading_score,daily,mean_se,4.48217325426725
2006,AUT,reading_score,monthly,mean,462.428567180155
2006,AUT,reading_score,monthly,mean_se,7.30018242761792
2006,AUT,reading_score,never,mean,394.877693131537
2006,AUT,reading_score,never,mean_se,15.5278868804649
2006,AUT,reading_score,weekly,mean,482.405254372694
2006,AUT,reading_score,weekly,mean_se,4.93800835407812
2006,AUT,reading_score,yearly,mean,441.63306588873
2006,AUT,reading_score,yearly,mean_se,11.2605837469166
2006,BEL,math_score,daily,mean,535.147759618644
2006,BEL,math_score,daily,mean_se,5.55258033406753
2006,BEL,math_score,monthly,mean,482.036367249119
2006,BEL,math_score,monthly,mean_se,48.7739275155199
2006,BEL,math_score,never,mean,455.993053680274
2006,BEL,math_score,never,mean_se,78.9042821499507
2006,BEL,math_score,weekly,mean,523.729028937955
2006,BEL,math_score,weekly,mean_se,22.8256753578579
2006,BEL,math_score,yearly,mean,487.569554035699
2006,BEL,math_score,yearly,mean_se,126.402233026975
2006,BEL,reading_score,daily,mean,515.951294329138
2006,BEL,reading_score,daily,mean_se,2.5449544828851
2006,BEL,reading_score,monthly,mean,466.575154892369
2006,BEL,reading_score,monthly,mean_se,8.77924198681625
2006,BEL,reading_score,never,mean,437.318792955208
2006,BEL,reading_score,never,mean_se,12.7250402167011
2006,BEL,reading_score,weekly,mean,507.243076361852
2006,BEL,reading_score,weekly,mean_se,5.03623704954793
2006,BEL,reading_score,yearly,mean,465.018704672253
2006,BEL,reading_score,yearly,mean_se,16.1048260156659
2006,BGR,math_score,daily,mean,442.367195122558
2006,BGR,math_score,daily,mean_se,42.2302970217085
2006,BGR,math_score,monthly,mean,372.962483087706
2006,BGR,math_score,monthly,mean_se,104.388882500811
2006,BGR,math_score,never,mean,393.226042194779
2006,BGR,math_score,never,mean_se,23.1434597175086
2006,BGR,math_score,weekly,mean,405.543843939432
2006,BGR,math_score,weekly,mean_se,61.7100058280758
2006,BGR,math_score,yearly,mean,402.326729069465
2006,BGR,math_score,yearly,mean_se,194.136737627015
2006,BGR,reading_score,daily,mean,434.166324477443
2006,BGR,reading_score,daily,mean_se,6.67666551226907
2006,BGR,reading_score,monthly,mean,354.534106935566
2006,BGR,reading_score,monthly,mean_se,15.6660070802902
2006,BGR,reading_score,never,mean,383.774438559547
2006,BGR,reading_score,never,mean_se,6.02911626985017
2006,BGR,reading_score,weekly,mean,391.298703008225
2006,BGR,reading_score,weekly,mean_se,11.1264727906809
2006,BGR,reading_score,yearly,mean,378.833553169739
2006,BGR,reading_score,yearly,mean_se,22.6355872425733
2006,CZE,math_score,daily,mean,526.878360342609
2006,CZE,math_score,daily,mean_se,12.1476679891901
2006,CZE,math_score,monthly,mean,481.784018782862
2006,CZE,math_score,monthly,mean_se,98.0707406804375
2006,CZE,math_score,never,mean,449.485566929417
2006,CZE,math_score,never,mean_se,30.2303066065408
2006,CZE,math_score,weekly,mean,514.030286785225
2006,CZE,math_score,weekly,mean_se,43.5210326692649
2006,CZE,math_score,yearly,mean,451.472400572689
2006,CZE,math_score,yearly,mean_se,181.679656234446
2006,CZE,reading_score,daily,mean,497.369112737475
2006,CZE,reading_score,daily,mean_se,3.67697039559048
2006,CZE,reading_score,monthly,mean,480.296510935854
2006,CZE,reading_score,monthly,mean_se,11.3109750375176
2006,CZE,reading_score,never,mean,421.681517979982
2006,CZE,reading_score,never,mean_se,8.32119256513265
2006,CZE,reading_score,weekly,mean,493.985502209667
2006,CZE,reading_score,weekly,mean_se,6.31408274777349
2006,CZE,reading_score,yearly,mean,446.180061136528
2006,CZE,reading_score,yearly,mean_se,14.9870765123858
2006,DEU,math_score,daily,mean,520.636393468228
2006,DEU,math_score,daily,mean_se,12.0141708264957
2006,DEU,math_score,monthly,mean,482.642524277344
2006,DEU,math_score,monthly,mean_se,27.0891298770977
2006,DEU,math_score,never,mean,424.729508854461
2006,DEU,math_score,never,mean_se,100.771280359357
2006,DEU,math_score,weekly,mean,506.965325031237
2006,DEU,math_score,weekly,mean_se,26.0655696903862
2006,DEU,math_score,yearly,mean,458.335229450168
2006,DEU,math_score,yearly,mean_se,94.4242024566443
2006,DEU,reading_score,daily,mean,511.953082184928
2006,DEU,reading_score,daily,mean_se,3.97204446972374
2006,DEU,reading_score,monthly,mean,494.452740198684
2006,DEU,reading_score,monthly,mean_se,7.69046723632306
2006,DEU,reading_score,never,mean,432.134125856633
2006,DEU,reading_score,never,mean_se,10.8252714003205
2006,DEU,reading_score,weekly,mean,508.618299021131
2006,DEU,reading_score,weekly,mean_se,5.40693859851714
2006,DEU,reading_score,yearly,mean,468.425021776969
2006,DEU,reading_score,yearly,mean_se,10.624593286942
2006,DNK,math_score,daily,mean,517.030771368112
2006,DNK,math_score,daily,mean_se,6.17695066162731
2006,DNK,math_score,monthly,mean,499.399833946328
2006,DNK,math_score,monthly,mean_se,55.8730756911526
2006,DNK,math_score,never,mean,440.615107799266
2006,DNK,math_score,never,mean_se,219.23026616952
2006,DNK,math_score,weekly,mean,512.527222399928
2006,DNK,math_score,weekly,mean_se,20.5025475693813
2006,DNK,math_score,yearly,mean,478.596301496244
2006,DNK,math_score,yearly,mean_se,167.947441658151
2006,DNK,reading_score,daily,mean,498.321422505534
2006,DNK,reading_score,daily,mean_se,3.10019428786818
2006,DNK,reading_score,monthly,mean,481.393451807659
2006,DNK,reading_score,monthly,mean_se,9.07908353533714
2006,DNK,reading_score,never,mean,419.816830396854
2006,DNK,reading_score,never,mean_se,15.223774876208
2006,DNK,reading_score,weekly,mean,494.906589640756
2006,DNK,reading_score,weekly,mean_se,5.87061459157338
2006,DNK,reading_score,yearly,mean,461.629375126094
2006,DNK,reading_score,yearly,mean_se,11.0403628198204
2006,ESP,math_score,daily,mean,492.719864218286
2006,ESP,math_score,daily,mean_se,5.50414500233539
2006,ESP,math_score,monthly,mean,460.479145318898
2006,ESP,math_score,monthly,mean_se,31.9400001005544
2006,ESP,math_score,never,mean,427.68555830367
2006,ESP,math_score,never,mean_se,13.7958878956784
2006,ESP,math_score,weekly,mean,488.311512790902
2006,ESP,math_score,weekly,mean_se,8.22955602227956
2006,ESP,math_score,yearly,mean,453.072837402583
2006,ESP,math_score,yearly,mean_se,53.7398305663036
2006,ESP,reading_score,daily,mean,471.501835478977
2006,ESP,reading_score,daily,mean_se,2.32399815294421
2006,ESP,reading_score,monthly,mean,445.977735153745
2006,ESP,reading_score,monthly,mean_se,6.73884129451539
2006,ESP,reading_score,never,mean,416.528794849664
2006,ESP,reading_score,never,mean_se,4.56546414333393
2006,ESP,reading_score,weekly,mean,470.744545739116
2006,ESP,reading_score,weekly,mean_se,3.2219105958905
2006,ESP,reading_score,yearly,mean,442.386484596575
2006,ESP,reading_score,yearly,mean_se,6.61086997535134
2006,EST,math_score,daily,mean,0
2006,EST,math_score,daily,mean_se,
2006,EST,math_score,monthly,mean,0
2006,EST,math_score,monthly,mean_se,
2006,EST,math_score,never,mean,0
2006,EST,math_score,never,mean_se,
2006,EST,math_score,weekly,mean,0
2006,EST,math_score,weekly,mean_se,
2006,EST,math_score,yearly,mean,0
2006,EST,math_score,yearly,mean_se,
2006,EST,reading_score,daily,mean,0
2006,EST,reading_score,daily,mean_se,
2006,EST,reading_score,monthly,mean,0
2006,EST,reading_score,monthly,mean_se,
2006,EST,reading_score,never,mean,0
2006,EST,reading_score,never,mean_se,
2006,EST,reading_score,weekly,mean,0
2006,EST,reading_score,weekly,mean_se,
2006,EST,reading_score,yearly,mean,0
2006,EST,reading_score,yearly,mean_se,
2006,FIN,math_score,daily,mean,549.980187699293
2006,FIN,math_score,daily,mean_se,5.10494857883833
2006,FIN,math_score,monthly,mean,544.724541708032
2006,FIN,math_score,monthly,mean_se,75.6223557971734
2006,FIN,math_score,never,mean,507.490747357379
2006,FIN,math_score,never,mean_se,46.9576596177758
2006,FIN,math_score,weekly,mean,551.240461895116
2006,FIN,math_score,weekly,mean_se,17.4375743181174
2006,FIN,math_score,yearly,mean,514.227137683677
2006,FIN,math_score,yearly,mean_se,122.799492015806
2006,FIN,reading_score,daily,mean,546.626114335981
2006,FIN,reading_score,daily,mean_se,2.30002669476622
2006,FIN,reading_score,monthly,mean,562.915591394611
2006,FIN,reading_score,monthly,mean_se,8.92596368581888
2006,FIN,reading_score,never,mean,527.020804594532
2006,FIN,reading_score,never,mean_se,6.6743849078088
2006,FIN,reading_score,weekly,mean,558.023310693146
2006,FIN,reading_score,weekly,mean_se,4.03641313780779
2006,FIN,reading_score,yearly,mean,535.603784115739
2006,FIN,reading_score,yearly,mean_se,12.2986546092054
2006,FRA,math_score,daily,mean,0
2006,FRA,math_score,daily,mean_se,
2006,FRA,math_score,monthly,mean,0
2006,FRA,math_score,monthly,mean_se,
2006,FRA,math_score,never,mean,0
2006,FRA,math_score,never,mean_se,
2006,FRA,math_score,weekly,mean,0
2006,FRA,math_score,weekly,mean_se,
2006,FRA,math_score,yearly,mean,0
2006,FRA,math_score,yearly,mean_se,
2006,FRA,reading_score,daily,mean,0
2006,FRA,reading_score,daily,mean_se,
2006,FRA,reading_score,monthly,mean,0
2006,FRA,reading_score,monthly,mean_se,
2006,FRA,reading_score,never,mean,0
2006,FRA,reading_score,never,mean_se,
2006,FRA,reading_score,weekly,mean,0
2006,FRA,reading_score,weekly,mean_se,
2006,FRA,reading_score,yearly,mean,0
2006,FRA,reading_score,yearly,mean_se,
2006,GBR,math_score,daily,mean,0
2006,GBR,math_score,daily,mean_se,
2006,GBR,math_score,monthly,mean,0
2006,GBR,math_score,monthly,mean_se,
2006,GBR,math_score,never,mean,0
2006,GBR,math_score,never,mean_se,
2006,GBR,math_score,weekly,mean,0
2006,GBR,math_score,weekly,mean_se,
2006,GBR,math_score,yearly,mean,0
2006,GBR,math_score,yearly,mean_se,
2006,GBR,reading_score,daily,mean,0
2006,GBR,reading_score,daily,mean_se,
2006,GBR,reading_score,monthly,mean,0
2006,GBR,reading_score,monthly,mean_se,
2006,GBR,reading_score,never,mean,0
2006,GBR,reading_score,never,mean_se,
2006,GBR,reading_score,weekly,mean,0
2006,GBR,reading_score,weekly,mean_se,
2006,GBR,reading_score,yearly,mean,0
2006,GBR,reading_score,yearly,mean_se,
2006,GRC,math_score,daily,mean,469.400316829554
2006,GRC,math_score,daily,mean_se,9.1281227275583
2006,GRC,math_score,monthly,mean,459.008321396683
2006,GRC,math_score,monthly,mean_se,32.8191555984699
2006,GRC,math_score,never,mean,429.621907771174
2006,GRC,math_score,never,mean_se,16.1433384374578
2006,GRC,math_score,weekly,mean,474.707954979821
2006,GRC,math_score,weekly,mean_se,16.8677764006764
2006,GRC,math_score,yearly,mean,465.142245038145
2006,GRC,math_score,yearly,mean_se,61.5166437479042
2006,GRC,reading_score,daily,mean,460.379996927774
2006,GRC,reading_score,daily,mean_se,4.37709822854888
2006,GRC,reading_score,monthly,mean,483.895460190023
2006,GRC,reading_score,monthly,mean_se,6.68653223458069
2006,GRC,reading_score,never,mean,446.047765896384
2006,GRC,reading_score,never,mean_se,5.57508010561838
2006,GRC,reading_score,weekly,mean,480.918980337999
2006,GRC,reading_score,weekly,mean_se,5.39991583760105
2006,GRC,reading_score,yearly,mean,489.141718957529
2006,GRC,reading_score,yearly,mean_se,9.26670846896041
2006,HRV,math_score,daily,mean,482.403934999278
2006,HRV,math_score,daily,mean_se,6.17257038954965
2006,HRV,math_score,monthly,mean,454.210210020404
2006,HRV,math_score,monthly,mean_se,52.6275730010033
2006,HRV,math_score,never,mean,432.509178312639
2006,HRV,math_score,never,mean_se,21.9187695801608
2006,HRV,math_score,weekly,mean,468.711173019508
2006,HRV,math_score,weekly,mean_se,13.9852611963157
2006,HRV,math_score,yearly,mean,451.822942235457
2006,HRV,math_score,yearly,mean_se,90.0976717095514
2006,HRV,reading_score,daily,mean,490.15448852211
