year,area,concept,hisced,metric,value
2009,ROU,math_score,high,mean_se,18.6165210695819
2009,ROU,math_score,low,mean,380.323312413507
2009,ROU,math_score,low,mean_se,42.8712420717858
2009,ROU,math_score,medium,mean,426.073546213168
2009,ROU,math_score,medium,mean_se,11.5610408824155
2009,ROU,reading_score,high,mean,432.772731307258
2009,ROU,reading_score,high,mean_se,5.13973586231169
2009,ROU,reading_score,low,mean,374.443316094079
2009,ROU,reading_score,low,mean_se,8.5369434912564
2009,ROU,reading_score,medium,mean,423.852788692271
2009,ROU,reading_score,medium,mean_se,4.17985731532743
2009,SVK,math_score,high,mean,529.15612479626
2009,SVK,math_score,high,mean_se,22.5194504785868
2009,SVK,math_score,low,mean,357.71454562796
2009,SVK,math_score,low,mean_se,244.711695223101
2009,SVK,math_score,medium,mean,487.153244867512
2009,SVK,math_score,medium,mean_se,8.16467456624675
2009,SVK,reading_score,high,mean,504.670425928072
2009,SVK,reading_score,high,mean_se,3.90638804477632
2009,SVK,reading_score,low,mean,359.816140498833
2009,SVK,reading_score,low,mean_se,16.486921029185
2009,SVK,reading_score,medium,mean,470.074598811691
2009,SVK,reading_score,medium,mean_se,2.67333571760653
2009,SVN,math_score,high,mean,534.691943339069
2009,SVN,math_score,high,mean_se,4.74425617251463
2009,SVN,math_score,low,mean,430.459180692612
2009,SVN,math_score,low,mean_se,24.7617171247204
2009,SVN,math_score,medium,mean,485.262443876814
2009,SVN,math_score,medium,mean_se,3.49132169375062
2009,SVN,reading_score,high,mean,511.78686299763
2009,SVN,reading_score,high,mean_se,2.16125498619879
2009,SVN,reading_score,low,mean,419.632791555142
2009,SVN,reading_score,low,mean_se,5.24227092566261
2009,SVN,reading_score,medium,mean,470.302707434214
2009,SVN,reading_score,medium,mean_se,1.77087127667427
2009,SWE,math_score,high,mean,506.431271449154
2009,SWE,math_score,high,mean_se,9.44537478834761
2009,SWE,math_score,low,mean,426.613114707437
2009,SWE,math_score,low,mean_se,60.1204477146546
2009,SWE,math_score,medium,mean,491.480677237285
2009,SWE,math_score,medium,mean_se,10.779905069511
2009,SWE,reading_score,high,mean,512.045961642008
2009,SWE,reading_score,high,mean_se,3.11243873639897
2009,SWE,reading_score,low,mean,424.51503790208
2009,SWE,reading_score,low,mean_se,8.96646417739246
2009,SWE,reading_score,medium,mean,492.186286822227
2009,SWE,reading_score,medium,mean_se,3.51146951312596
2009,EU28,math_score,high,mean,518.404052543291
2009,EU28,math_score,high,mean_se,0.886386281739687
2009,EU28,math_score,low,mean,445.402265799732
2009,EU28,math_score,low,mean_se,1.70657385291065
2009,EU28,math_score,medium,mean,487.760118836332
2009,EU28,math_score,medium,mean_se,0.635049707059418
2009,EU28,reading_score,high,mean,514.889924155164
2009,EU28,reading_score,high,mean_se,0.901409984144579
2009,EU28,reading_score,low,mean,442.253605666752
2009,EU28,reading_score,low,mean_se,1.44730302947323
2009,EU28,reading_score,medium,mean,485.986078157068
2009,EU28,reading_score,medium,mean_se,0.827356286719016
2012,AUT,math_score,high,mean,524.330981187628
2012,AUT,math_score,high,mean_se,10.8149898477912
2012,AUT,math_score,low,mean,432.703700978227
2012,AUT,math_score,low,mean_se,62.7580994615439
2012,AUT,math_score,medium,mean,497.013297967103
2012,AUT,math_score,medium,mean_se,9.30702211586621
2012,AUT,reading_score,high,mean,508.774811302706
2012,AUT,reading_score,high,mean_se,3.52736899394251
2012,AUT,reading_score,low,mean,412.580113178897
2012,AUT,reading_score,low,mean_se,8.22722315785009
2012,AUT,reading_score,medium,mean,481.791321658273
2012,AUT,reading_score,medium,mean_se,3.1695715127177
2012,BEL,math_score,high,mean,539.073551014271
2012,BEL,math_score,high,mean_se,6.71480779263428
2012,BEL,math_score,low,mean,451.440563230265
2012,BEL,math_score,low,mean_se,60.559651661031
2012,BEL,math_score,medium,mean,489.719702844994
2012,BEL,math_score,medium,mean_se,8.93950248291952
2012,BEL,reading_score,high,mean,532.828971904916
2012,BEL,reading_score,high,mean_se,2.56811788730265
2012,BEL,reading_score,low,mean,449.112605348669
2012,BEL,reading_score,low,mean_se,8.41689494478431
2012,BEL,reading_score,medium,mean,487.741223958206
2012,BEL,reading_score,medium,mean_se,3.20816753069429
2012,BGR,math_score,high,mean,468.00311859514
2012,BGR,math_score,high,mean_se,23.5597750833282
2012,BGR,math_score,low,mean,355.952568224809
2012,BGR,math_score,low,mean_se,89.0030372573361
2012,BGR,math_score,medium,mean,424.820417041935
2012,BGR,math_score,medium,mean_se,10.1252787194414
2012,BGR,reading_score,high,mean,470.839818144957
2012,BGR,reading_score,high,mean_se,6.75240066043078
2012,BGR,reading_score,low,mean,325.144534961646
2012,BGR,reading_score,low,mean_se,10.994579119234
2012,BGR,reading_score,medium,mean,422.544719371374
2012,BGR,reading_score,medium,mean_se,5.28137994041249
2012,CZE,math_score,high,mean,527.435267748816
2012,CZE,math_score,high,mean_se,15.5805060267795
2012,CZE,math_score,low,mean,407.91080232761
2012,CZE,math_score,low,mean_se,218.317297204758
2012,CZE,math_score,medium,mean,486.744135062251
2012,CZE,math_score,medium,mean_se,7.83983390065826
2012,CZE,reading_score,high,mean,520.454070418619
2012,CZE,reading_score,high,mean_se,3.82668293273348
2012,CZE,reading_score,low,mean,401.710204514658
2012,CZE,reading_score,low,mean_se,19.8018288831316
2012,CZE,reading_score,medium,mean,482.956131690117
2012,CZE,reading_score,medium,mean_se,2.88105069992362
2012,DEU,math_score,high,mean,542.860617491193
2012,DEU,math_score,high,mean_se,11.4158364252229
2012,DEU,math_score,low,mean,480.139562031331
2012,DEU,math_score,low,mean_se,20.7897961174886
2012,DEU,math_score,medium,mean,518.408662841628
2012,DEU,math_score,medium,mean_se,11.8800675659157
2012,DEU,reading_score,high,mean,535.959672973063
2012,DEU,reading_score,high,mean_se,3.06749478029859
2012,DEU,reading_score,low,mean,478.839968329628
2012,DEU,reading_score,low,mean_se,4.31727616345352
2012,DEU,reading_score,medium,mean,518.713397735164
2012,DEU,reading_score,medium,mean_se,3.66159004628012
2012,DNK,math_score,high,mean,515.454813374865
2012,DNK,math_score,high,mean_se,4.76892629667695
2012,DNK,math_score,low,mean,442.882303544611
2012,DNK,math_score,low,mean_se,26.8561813062777
2012,DNK,math_score,medium,mean,484.166456447931
2012,DNK,math_score,medium,mean_se,8.71825591735075
2012,DNK,reading_score,high,mean,513.750018456275
2012,DNK,reading_score,high,mean_se,2.30832746032635
2012,DNK,reading_score,low,mean,440.77290364224
2012,DNK,reading_score,low,mean_se,5.6460388349338
2012,DNK,reading_score,medium,mean,476.711492402195
2012,DNK,reading_score,medium,mean_se,3.41395253069837
2012,ESP,math_score,high,mean,506.366108465386
2012,ESP,math_score,high,mean_se,4.38293051544109
2012,ESP,math_score,low,mean,449.30509749908
2012,ESP,math_score,low,mean_se,8.66046990672187
2012,ESP,math_score,medium,mean,480.681360132264
2012,ESP,math_score,medium,mean_se,2.83183415489894
2012,ESP,reading_score,high,mean,508.730467462371
2012,ESP,reading_score,high,mean_se,2.23115674329005
2012,ESP,reading_score,low,mean,456.976430058232
2012,ESP,reading_score,low,mean_se,3.10034668568118
2012,ESP,reading_score,medium,mean,487.716136429166
2012,ESP,reading_score,medium,mean_se,2.09853042855557
2012,EST,math_score,high,mean,531.388504455252
2012,EST,math_score,high,mean_se,6.46987699244625
2012,EST,math_score,low,mean,480.469705378868
2012,EST,math_score,low,mean_se,43.429249854754
2012,EST,math_score,medium,mean,511.831739063277
2012,EST,math_score,medium,mean_se,3.4136608274677
2012,EST,reading_score,high,mean,524.926468014867
2012,EST,reading_score,high,mean_se,2.55867956394651
2012,EST,reading_score,low,mean,490.633661129233
2012,EST,reading_score,low,mean_se,8.85887108805334
2012,EST,reading_score,medium,mean,508.29422634945
2012,EST,reading_score,medium,mean_se,2.23588577927967
2012,FIN,math_score,high,mean,527.810605034309
2012,FIN,math_score,high,mean_se,3.18397830000302
2012,FIN,math_score,low,mean,469.371943857919
2012,FIN,math_score,low,mean_se,53.6773634434819
2012,FIN,math_score,medium,mean,498.47375536356
2012,FIN,math_score,medium,mean_se,13.7860459686459
2012,FIN,reading_score,high,mean,533.930395329991
2012,FIN,reading_score,high,mean_se,2.29061266486533
2012,FIN,reading_score,low,mean,472.414082670965
2012,FIN,reading_score,low,mean_se,7.54117745738297
2012,FIN,reading_score,medium,mean,503.048863351375
2012,FIN,reading_score,medium,mean_se,4.06166648857497
2012,FRA,math_score,high,mean,522.972065673511
2012,FRA,math_score,high,mean_se,8.62076245037412
2012,FRA,math_score,low,mean,432.275492105738
2012,FRA,math_score,low,mean_se,21.8601305630387
2012,FRA,math_score,medium,mean,483.478858189096
2012,FRA,math_score,medium,mean_se,8.08222463342666
2012,FRA,reading_score,high,mean,535.067718269055
2012,FRA,reading_score,high,mean_se,3.61034190045278
2012,FRA,reading_score,low,mean,446.861106271891
2012,FRA,reading_score,low,mean_se,5.92438395979493
2012,FRA,reading_score,medium,mean,493.485081788898
2012,FRA,reading_score,medium,mean_se,3.53929138274662
2012,GBR,math_score,high,mean,510.719899594896
2012,GBR,math_score,high,mean_se,10.8762298163116
2012,GBR,math_score,low,mean,451.719540598899
2012,GBR,math_score,low,mean_se,50.9714184030306
2012,GBR,math_score,medium,mean,491.474065562936
2012,GBR,math_score,medium,mean_se,7.43978387039566
2012,GBR,reading_score,high,mean,518.886101303243
2012,GBR,reading_score,high,mean_se,3.44897074793381
2012,GBR,reading_score,low,mean,461.751170209603
2012,GBR,reading_score,low,mean_se,6.68948009273941
2012,GBR,reading_score,medium,mean,493.849203079601
2012,GBR,reading_score,medium,mean_se,3.13196188209428
2012,GRC,math_score,high,mean,473.150041778601
2012,GRC,math_score,high,mean_se,9.66924198244089
2012,GRC,math_score,low,mean,403.568817217427
2012,GRC,math_score,low,mean_se,19.8833463643214
2012,GRC,math_score,medium,mean,440.927554203268
2012,GRC,math_score,medium,mean_se,8.80870030913104
2012,GRC,reading_score,high,mean,496.355562014915
2012,GRC,reading_score,high,mean_se,3.71076700663608
2012,GRC,reading_score,low,mean,425.56526659133
2012,GRC,reading_score,low,mean_se,6.09386379496092
2012,GRC,reading_score,medium,mean,468.544605678372
2012,GRC,reading_score,medium,mean_se,3.73584725894167
2012,HRV,math_score,high,mean,481.233610287547
2012,HRV,math_score,high,mean_se,21.7647408588354
2012,HRV,math_score,low,mean,417.104820322808
2012,HRV,math_score,low,mean_se,24.7800113598128
2012,HRV,math_score,medium,mean,467.687112126589
2012,HRV,math_score,medium,mean_se,9.93823147704694
2012,HRV,reading_score,high,mean,493.775773074397
2012,HRV,reading_score,high,mean_se,3.84029039098961
2012,HRV,reading_score,low,mean,434.792320142118
2012,HRV,reading_score,low,mean_se,6.98492170918443
2012,HRV,reading_score,medium,mean,481.470729540929
2012,HRV,reading_score,medium,mean_se,3.34201179787895
2012,HUN,math_score,high,mean,507.39484041834
2012,HUN,math_score,high,mean_se,24.2170367490419
2012,HUN,math_score,low,mean,397.646070481328
2012,HUN,math_score,low,mean_se,40.1111484373937
2012,HUN,math_score,medium,mean,467.474060348184
2012,HUN,math_score,medium,mean_se,6.95957290947457
2012,HUN,reading_score,high,mean,515.298579121576
2012,HUN,reading_score,high,mean_se,4.17645643491777
2012,HUN,reading_score,low,mean,412.2664386853
2012,HUN,reading_score,low,mean_se,7.09089560429481
2012,HUN,reading_score,medium,mean,482.161797031992
2012,HUN,reading_score,medium,mean_se,3.01574655451903
2012,IRL,math_score,high,mean,521.07384527047
2012,IRL,math_score,high,mean_se,4.382195687607
2012,IRL,math_score,low,mean,458.40472908847
2012,IRL,math_score,low,mean_se,23.3846669151462
2012,IRL,math_score,medium,mean,484.528365969713
2012,IRL,math_score,medium,mean_se,7.12484933573217
2012,IRL,reading_score,high,mean,542.096641716999
2012,IRL,reading_score,high,mean_se,2.3888379182085
2012,IRL,reading_score,low,mean,482.376262394092
2012,IRL,reading_score,low,mean_se,5.27626157470177
2012,IRL,reading_score,medium,mean,506.800660710452
2012,IRL,reading_score,medium,mean_se,2.93956232022351
2012,ITA,math_score,high,mean,497.254281121326
2012,ITA,math_score,high,mean_se,6.72753067571566
2012,ITA,math_score,low,mean,449.879707830722
2012,ITA,math_score,low,mean_se,5.52690797199685
2012,ITA,math_score,medium,mean,494.042729376044
2012,ITA,math_score,medium,mean_se,4.81817524884221
2012,ITA,reading_score,high,mean,500.18456718033
2012,ITA,reading_score,high,mean_se,2.52079302338766
2012,ITA,reading_score,low,mean,454.590653706789
2012,ITA,reading_score,low,mean_se,2.80711154944146
2012,ITA,reading_score,medium,mean,500.265717254854
2012,ITA,reading_score,medium,mean_se,1.96350967582665
2012,LTU,math_score,high,mean,496.329145874565
2012,LTU,math_score,high,mean_se,7.36463635246518
2012,LTU,math_score,low,mean,406.920631100389
2012,LTU,math_score,low,mean_se,141.727715878672
2012,LTU,math_score,medium,mean,451.287856067985
2012,LTU,math_score,medium,mean_se,11.403059035328
2012,LTU,reading_score,high,mean,493.220305767522
2012,LTU,reading_score,high,mean_se,2.41619533822774
2012,LTU,reading_score,low,mean,416.00596398659
2012,LTU,reading_score,low,mean_se,12.1589626702289
2012,LTU,reading_score,medium,mean,452.479041740522
2012,LTU,reading_score,medium,mean_se,3.36255914581373
2012,LUX,math_score,high,mean,517.39828032199
2012,LUX,math_score,high,mean_se,2.59770596197674
2012,LUX,math_score,low,mean,440.954206321323
2012,LUX,math_score,low,mean_se,6.95924278306926
2012,LUX,math_score,medium,mean,484.395159813398
2012,LUX,math_score,medium,mean_se,4.08953270234734
2012,LUX,reading_score,high,mean,515.887706492305
2012,LUX,reading_score,high,mean_se,2.36216936958626
2012,LUX,reading_score,low,mean,438.309621177773
2012,LUX,reading_score,low,mean_se,3.64721138635259
2012,LUX,reading_score,medium,mean,487.174252415111
2012,LUX,reading_score,medium,mean_se,2.75297731524276
2012,LVA,math_score,high,mean,508.88485823769
2012,LVA,math_score,high,mean_se,12.9784758468122
2012,LVA,math_score,low,mean,444.702037457839
2012,LVA,math_score,low,mean_se,93.8776292089931
2012,LVA,math_score,medium,mean,472.334108394206
2012,LVA,math_score,medium,mean_se,5.89755164881554
2012,LVA,reading_score,high,mean,506.565451755129
2012,LVA,reading_score,high,mean_se,3.05776675978197
2012,LVA,reading_score,low,mean,421.043773743532
2012,LVA,reading_score,low,mean_se,13.5565688712218
2012,LVA,reading_score,medium,mean,472.234722339916
2012,LVA,reading_score,medium,mean_se,3.16195219544713
2012,NLD,math_score,high,mean,538.738896124828
2012,NLD,math_score,high,mean_se,14.5862279225664
2012,NLD,math_score,low,mean,479.392041382272
2012,NLD,math_score,low,mean_se,51.867588798987
2012,NLD,math_score,medium,mean,512.969641546892
2012,NLD,math_score,medium,mean_se,15.50259606295
2012,NLD,reading_score,high,mean,526.406275310911
2012,NLD,reading_score,high,mean_se,3.85912791833678
2012,NLD,reading_score,low,mean,466.580640357484
2012,NLD,reading_score,low,mean_se,7.78049604484431
2012,NLD,reading_score,medium,mean,500.112821160742
2012,NLD,reading_score,medium,mean_se,4.21292862309536
2012,POL,math_score,high,mean,566.66383407268
2012,POL,math_score,high,mean_se,29.6411065321842
2012,POL,math_score,low,mean,445.237873128379
2012,POL,math_score,low,mean_se,45.7411403713463
2012,POL,math_score,medium,mean,503.200088154161
2012,POL,math_score,medium,mean_se,7.23483735109221
2012,POL,reading_score,high,mean,559.831876299197
2012,POL,reading_score,high,mean_se,4.52245320881641
2012,POL,reading_score,low,mean,452.849909656615
2012,POL,reading_score,low,mean_se,8.74319146194201
2012,POL,reading_score,medium,mean,506.583591632618
2012,POL,reading_score,medium,mean_se,2.75234737811052
2012,PRT,math_score,high,mean,531.884869063507
2012,PRT,math_score,high,mean_se,16.9245493806568
2012,PRT,math_score,low,mean,460.733302794975
2012,PRT,math_score,low,mean_se,14.2110534492118
2012,PRT,math_score,medium,mean,501.866034227478
2012,PRT,math_score,medium,mean_se,12.3251744209628
2012,PRT,reading_score,high,mean,525.259077252191
2012,PRT,reading_score,high,mean_se,3.99256634047725
2012,PRT,reading_score,low,mean,463.788040501601
2012,PRT,reading_score,low,mean_se,4.22901421926641
2012,PRT,reading_score,medium,mean,507.178487534332
2012,PRT,reading_score,medium,mean_se,3.36517663872346
2012,ROU,math_score,high,mean,459.208819441443
2012,ROU,math_score,high,mean_se,20.2535880689519
2012,ROU,math_score,low,mean,400.439913587408
2012,ROU,math_score,low,mean_se,31.8320869624661
2012,ROU,math_score,medium,mean,434.716770684806
2012,ROU,math_score,medium,mean_se,12.2036203725238
2012,ROU,reading_score,high,mean,451.989175662884
2012,ROU,reading_score,high,mean_se,4.97242877593647
2012,ROU,reading_score,low,mean,386.510833715439
2012,ROU,reading_score,low,mean_se,5.93907160476689
2012,ROU,reading_score,medium,mean,428.702354191954
2012,ROU,reading_score,medium,mean_se,3.88596064444879
2012,SVK,math_score,high,mean,519.193705896726
2012,SVK,math_score,high,mean_se,28.5335810164052
2012,SVK,math_score,low,mean,343.853811508851
2012,SVK,math_score,low,mean_se,109.143277134514
2012,SVK,math_score,medium,mean,472.695789122266
2012,SVK,math_score,medium,mean_se,9.52556433703992
2012,SVK,reading_score,high,mean,497.43004396095
2012,SVK,reading_score,high,mean_se,5.07832295942816
2012,SVK,reading_score,low,mean,299.816517830212
2012,SVK,reading_score,low,mean_se,12.965329918421
2012,SVK,reading_score,medium,mean,456.38130543187
2012,SVK,reading_score,medium,mean_se,4.31706954618536
2012,SVN,math_score,high,mean,531.192167790853
2012,SVN,math_score,high,mean_se,2.86472852130019
2012,SVN,math_score,low,mean,439.871594544335
2012,SVN,math_score,low,mean_se,39.458374849791
2012,SVN,math_score,medium,mean,485.100009589911
2012,SVN,math_score,medium,mean_se,2.7425616587776
2012,SVN,reading_score,high,mean,508.686092977722
2012,SVN,reading_score,high,mean_se,2.16481136944604
2012,SVN,reading_score,low,mean,431.106959781089
2012,SVN,reading_score,low,mean_se,6.85955681523496
2012,SVN,reading_score,medium,mean,465.99863681135
2012,SVN,reading_score,medium,mean_se,1.66987507935303
2012,SWE,math_score,high,mean,490.38793636945
2012,SWE,math_score,high,mean_se,6.77406040277341
2012,SWE,math_score,low,mean,429.837004392643
2012,SWE,math_score,low,mean_se,39.9610086902262
2012,SWE,math_score,medium,mean,476.127918777679
2012,SWE,math_score,medium,mean_se,7.6111139640776
2012,SWE,reading_score,high,mean,498.140594655117
2012,SWE,reading_score,high,mean_se,3.20410334926304
2012,SWE,reading_score,low,mean,429.618663587042
2012,SWE,reading_score,low,mean_se,9.30363011303261
2012,SWE,reading_score,medium,mean,479.275029581182
2012,SWE,reading_score,medium,mean_se,3.64193120925537
2012,EU28,math_score,high,mean,517.781037205174
2012,EU28,math_score,high,mean_se,1.00800715787316
2012,EU28,math_score,low,mean,452.885046342203
2012,EU28,math_score,low,mean_se,2.26574245166735
2012,EU28,math_score,medium,mean,489.27530859275
2012,EU28,math_score,medium,mean_se,0.895903952545209
2012,EU28,reading_score,high,mean,519.90486237852
2012,EU28,reading_score,high,mean_se,1.03319576142817
2012,EU28,reading_score,low,mean,457.089176972306
2012,EU28,reading_score,low,mean_se,1.63661617920099
2012,EU28,reading_score,medium,mean,492.483151711709
2012,EU28,reading_score,medium,mean_se,0.944656521152909
2015,AUT,math_score,high,mean,513.011352842953
2015,AUT,math_score,high,mean_se,9.68102558172461
2015,AUT,math_score,low,mean,401.330078047566
2015,AUT,math_score,low,mean_se,67.3521994117005
2015,AUT,math_score,medium,mean,490.038106884726
2015,AUT,math_score,medium,mean_se,8.36435794108443
2015,AUT,reading_score,high,mean,502.481723490319
2015,AUT,reading_score,high,mean_se,3.21756922563346
2015,AUT,reading_score,low,mean,405.634964786061
2015,AUT,reading_score,low,mean_se,9.15985236928999
2015,AUT,reading_score,medium,mean,475.567572274327
2015,AUT,reading_score,medium,mean_se,3.36272275803568
2015,BEL,math_score,high,mean,524.522382365883
2015,BEL,math_score,high,mean_se,5.71837382113891
2015,BEL,math_score,low,mean,437.213433155066
2015,BEL,math_score,low,mean_se,27.0997750405739
2015,BEL,math_score,medium,mean,481.872925433684
2015,BEL,math_score,medium,mean_se,6.47558506379118
2015,BEL,reading_score,high,mean,517.986389178129
2015,BEL,reading_score,high,mean_se,2.47506732513333
2015,BEL,reading_score,low,mean,435.704126534965
2015,BEL,reading_score,low,mean_se,6.66718837965602
2015,BEL,reading_score,medium,mean,472.647411517744
2015,BEL,reading_score,medium,mean_se,2.92409224056353
2015,BGR,math_score,high,mean,463.354709895575
2015,BGR,math_score,high,mean_se,16.7564974964839
2015,BGR,math_score,low,mean,353.613337422488
2015,BGR,math_score,low,mean_se,42.7993871099693
2015,BGR,math_score,medium,mean,421.674388050051
2015,BGR,math_score,medium,mean_se,17.1603439006952
2015,BGR,reading_score,high,mean,461.116242518622
2015,BGR,reading_score,high,mean_se,4.78708976285088
2015,BGR,reading_score,low,mean,329.079426801024
2015,BGR,reading_score,low,mean_se,9.11604142234741
2015,BGR,reading_score,medium,mean,405.683052053796
2015,BGR,reading_score,medium,mean_se,5.5384932475218
2015,CZE,math_score,high,mean,527.203271140101
2015,CZE,math_score,high,mean_se,10.32686319544
2015,CZE,math_score,low,mean,440.459909433591
2015,CZE,math_score,low,mean_se,37.3285079223205
2015,CZE,math_score,medium,mean,479.803613843805
2015,CZE,math_score,medium,mean_se,4.61184019382837
2015,CZE,reading_score,high,mean,518.045187070359
2015,CZE,reading_score,high,mean_se,3.57362714720462
2015,CZE,reading_score,low,mean,420.423861057616
2015,CZE,reading_score,low,mean_se,7.69406428809461
2015,CZE,reading_score,medium,mean,481.214238732493
2015,CZE,reading_score,medium,mean_se,2.73518012051002
2015,DEU,math_score,high,mean,530.699510255967
2015,DEU,math_score,high,mean_se,8.88896845861539
2015,DEU,math_score,low,mean,479.172998965467
2015,DEU,math_score,low,mean_se,11.3159933069641
2015,DEU,math_score,medium,mean,509.09123827051
2015,DEU,math_score,medium,mean_se,7.72198869016994
2015,DEU,reading_score,high,mean,534.562419070836
2015,DEU,reading_score,high,mean_se,3.71226177077562
2015,DEU,reading_score,low,mean,485.905599551339
2015,DEU,reading_score,low,mean_se,3.86871529173543
2015,DEU,reading_score,medium,mean,518.132024128578
2015,DEU,reading_score,medium,mean_se,3.31101049051346
2015,DNK,math_score,high,mean,521.206920956744
2015,DNK,math_score,high,mean_se,5.6932462215276
2015,DNK,math_score,low,mean,473.63476980566
2015,DNK,math_score,low,mean_se,8.87905808970349
2015,DNK,math_score,medium,mean,491.293558789389
2015,DNK,math_score,medium,mean_se,9.78686516835505
2015,DNK,reading_score,high,mean,509.773885493901
2015,DNK,reading_score,high,mean_se,2.88860962252078
2015,DNK,reading_score,low,mean,455.98564633823
2015,DNK,reading_score,low,mean_se,3.97243103852704
2015,DNK,reading_score,medium,mean,489.24530498124
2015,DNK,reading_score,medium,mean_se,3.91593728852056
2015,ESP,math_score,high,mean,502.960392917242
2015,ESP,math_score,high,mean_se,6.0617005701066
2015,ESP,math_score,low,mean,457.367015472914
2015,ESP,math_score,low,mean_se,7.73016948715848
2015,ESP,math_score,medium,mean,478.87528660769
2015,ESP,math_score,medium,mean_se,8.41408626997825
2015,ESP,reading_score,high,mean,512.53826600408
2015,ESP,reading_score,high,mean_se,2.70320901823688
2015,ESP,reading_score,low,mean,463.327747537386
2015,ESP,reading_score,low,mean_se,3.26812530495602
2015,ESP,reading_score,medium,mean,493.823087192955
2015,ESP,reading_score,medium,mean_se,3.19908957054671
2015,EST,math_score,high,mean,529.360717390236
2015,EST,math_score,high,mean_se,4.23191860165881
2015,EST,math_score,low,mean,472.170274605732
2015,EST,math_score,low,mean_se,49.7581638818273
2015,EST,math_score,medium,mean,508.991936975217
2015,EST,math_score,medium,mean_se,5.46308507746069
2015,EST,reading_score,high,mean,527.589725695219
2015,EST,reading_score,high,mean_se,2.66593766881372
2015,EST,reading_score,low,mean,474.079558217151
2015,EST,reading_score,low,mean_se,7.7804087898254
2015,EST,reading_score,medium,mean,509.490634249948
2015,EST,reading_score,medium,mean_se,2.66249924804145
2015,FIN,math_score,high,mean,519.649458717567
2015,FIN,math_score,high,mean_se,3.86282089173715
2015,FIN,math_score,low,mean,430.989791949024
2015,FIN,math_score,low,mean_se,115.730663907152
2015,FIN,math_score,medium,mean,483.248900637652
2015,FIN,math_score,medium,mean_se,8.15981704858706
2015,FIN,reading_score,high,mean,535.352449739194
2015,FIN,reading_score,high,mean_se,2.54249193567742
2015,FIN,reading_score,low,mean,457.011116257182
2015,FIN,reading_score,low,mean_se,17.6084586443913
2015,FIN,reading_score,medium,mean,496.065677622772
2015,FIN,reading_score,medium,mean_se,4.39487711566109
2015,FRA,math_score,high,mean,515.604508686313
2015,FRA,math_score,high,mean_se,5.16864715745477
2015,FRA,math_score,low,mean,422.729401462953
2015,FRA,math_score,low,mean_se,25.3306188192594
2015,FRA,math_score,medium,mean,474.608269095825
2015,FRA,math_score,medium,mean_se,6.77081887875645
2015,FRA,reading_score,high,mean,523.313811500841
2015,FRA,reading_score,high,mean_se,2.81423225322328
2015,FRA,reading_score,low,mean,430.174868482871
2015,FRA,reading_score,low,mean_se,6.4518709343582
2015,FRA,reading_score,medium,mean,481.823259413978
2015,FRA,reading_score,medium,mean_se,3.40959421922025
2015,GBR,math_score,high,mean,505.296507038905
2015,GBR,math_score,high,mean_se,7.85197853390517
2015,GBR,math_score,low,mean,443.339846031618
2015,GBR,math_score,low,mean_se,31.0314316008199
2015,GBR,math_score,medium,mean,486.276166520796
2015,GBR,math_score,medium,mean_se,5.87325750003445
2015,GBR,reading_score,high,mean,510.424104071321
2015,GBR,reading_score,high,mean_se,3.32452777827479
2015,GBR,reading_score,low,mean,438.599472780604
2015,GBR,reading_score,low,mean_se,7.57018954686795
2015,GBR,reading_score,medium,mean,494.205076047134
2015,GBR,reading_score,medium,mean_se,2.88394742037985
2015,GRC,math_score,high,mean,469.690804588
2015,GRC,math_score,high,mean_se,11.1077284924211
2015,GRC,math_score,low,mean,399.421036407725
2015,GRC,math_score,low,mean_se,27.2242564822108
2015,GRC,math_score,medium,mean,441.793600951341
2015,GRC,math_score,medium,mean_se,14.6600948246029
2015,GRC,reading_score,high,mean,486.039174688784
2015,GRC,reading_score,high,mean_se,3.96176134102763
2015,GRC,reading_score,low,mean,402.916522099986
2015,GRC,reading_score,low,mean_se,7.81005839845528
2015,GRC,reading_score,medium,mean,450.727237569552
2015,GRC,reading_score,medium,mean_se,5.40085107459331
2015,HRV,math_score,high,mean,474.485207306201
2015,HRV,math_score,high,mean_se,8.48543220832989
2015,HRV,math_score,low,mean,412.289773907488
2015,HRV,math_score,low,mean_se,55.1736836868454
2015,HRV,math_score,medium,mean,457.130072535968
2015,HRV,math_score,medium,mean_se,7.40765428184941
2015,HRV,reading_score,high,mean,493.021818696664
2015,HRV,reading_score,high,mean_se,3.27333818826634
2015,HRV,reading_score,low,mean,434.195588812796
2015,HRV,reading_score,low,mean_se,8.02885730310055
2015,HRV,reading_score,medium,mean,483.863042885573
2015,HRV,reading_score,medium,mean_se,3.15196804962489
2015,HUN,math_score,high,mean,497.08184982437
2015,HUN,math_score,high,mean_se,9.56464607219114
2015,HUN,math_score,low,mean,376.282888236299
2015,HUN,math_score,low,mean_se,25.2796009448156
2015,HUN,math_score,medium,mean,470.371148752574
2015,HUN,math_score,medium,mean_se,6.73533688747305
2015,HUN,reading_score,high,mean,488.979000911327
2015,HUN,reading_score,high,mean_se,3.22831057086359
2015,HUN,reading_score,low,mean,364.038161211951
2015,HUN,reading_score,low,mean_se,6.4242303379576
2015,HUN,reading_score,medium,mean,461.391463140495
2015,HUN,reading_score,medium,mean_se,3.45838578367724
2015,IRL,math_score,high,mean,517.013796836246
2015,IRL,math_score,high,mean_se,3.59299970907161
2015,IRL,math_score,low,mean,451.599854692355
